1271680475 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1271766875 2484 18911 15.226248 576 483 367 1512.093398 -0.204063 0.307945 81391 
1271853275 2489 18986 15.255926 576 480 371 1517.362796 -0.203448 0.307384 81951 
1271939675 2498 19109 15.299440 578 480 369 1526.924740 -0.203081 0.305489 82792 
1272026075 2518 19245 15.285941 582 481 375 1530.897538 -0.202276 0.302256 83692 
1272112475 2526 19352 15.322249 583 483 373 1539.421219 -0.202091 0.300188 84533 
1272198875 2529 19440 15.373665 584 475 378 1548.394622 -0.201876 0.301372 85175 
1272285275 2537 19537 15.401655 586 473 379 1554.893181 -0.201665 0.299943 85735 
1272371675 2559 19672 15.374756 589 484 377 1556.160219 -0.200435 0.296141 86673 
1272458075 2569 19792 15.408330 589 486 370 1561.211366 -0.199551 0.292736 87288 
1272544475 2579 19932 15.457154 592 483 371 1573.480419 -0.199549 0.292962 88333 
1272630875 2598 20090 15.465743 596 490 369 1581.107775 -0.198936 0.291161 89295 
1272717275 2601 20182 15.518647 596 487 367 1588.615917 -0.198410 0.288634 89869 
1272803675 2610 20266 15.529502 596 488 369 1592.367816 -0.198352 0.285623 90310 
1272890075 2618 20356 15.550802 600 490 370 1597.930481 -0.198152 0.285056 90833 
1272976475 2627 20444 15.564522 600 489 376 1601.131329 -0.197759 0.284272 91318 
1273062875 2644 20601 15.583207 604 498 372 1607.815431 -0.196850 0.282478 92412 
1273149275 2655 20739 15.622599 604 498 378 1615.724294 -0.196547 0.281224 93194 
1273235675 2673 20864 15.610924 607 512 368 1617.711186 -0.195673 0.278207 94002 
1273322075 2686 20961 15.607595 609 520 370 1620.732688 -0.195183 0.276842 94645 
1273408475 2698 21022 15.583395 610 527 375 1620.297999 -0.194912 0.275997 95049 
1273494875 2712 21108 15.566372 611 534 377 1620.192478 -0.194452 0.273148 95503 
1273581275 2726 21225 15.572267 614 540 373 1625.873074 -0.194011 0.272259 96380 
1273667675 2738 21367 15.607743 615 543 370 1634.044558 -0.193511 0.270634 97388 
1273754075 2746 21511 15.667152 617 541 371 1645.057538 -0.192671 0.269331 98400 
1273840475 2753 21615 15.702870 619 539 364 1652.252815 -0.192092 0.266610 99115 
1273926875 2766 21745 15.723066 621 540 367 1657.417209 -0.191243 0.264849 99984 
1274013275 2777 21926 15.791142 627 538 361 1672.123154 -0.190810 0.263038 101154 
1274099675 2783 22018 15.823212 629 537 363 1679.949695 -0.191048 0.262807 101770 
1274186075 2792 22167 15.878940 632 536 366 1691.716332 -0.190889 0.262262 102692 
1274272475 2805 22282 15.887344 633 543 363 1697.238503 -0.190632 0.259510 103581 
1274358875 2818 22395 15.894251 635 544 362 1700.623137 -0.189863 0.259386 104317 
1274445275 2828 22516 15.923621 638 541 367 1708.190948 -0.189322 0.258551 105140 
1274531675 2834 22606 15.953423 642 541 366 1715.155258 -0.189081 0.257916 105758 
1274618075 2841 22671 15.959873 642 545 361 1717.460049 -0.188986 0.257316 106090 
1274704475 2852 22785 15.978261 643 551 359 1723.284011 -0.188645 0.256279 106970 
1274790875 2861 22900 16.008389 645 547 368 1731.357567 -0.188463 0.255371 107847 
1274877275 2870 23029 16.048084 645 552 366 1740.065505 -0.188200 0.254144 108880 
1274963675 2885 23158 16.054073 648 557 372 1746.016638 -0.188132 0.252676 109808 
1275050075 2899 23284 16.063470 649 560 376 1752.037254 -0.188115 0.250719 110775 
1275136475 2909 23401 16.088690 649 559 377 1758.757649 -0.187614 0.249027 111728 
1275222875 2914 23489 16.121482 650 555 379 1767.524365 -0.188158 0.248880 112327 
1275309275 2926 23603 16.133288 653 559 379 1772.783322 -0.187729 0.247909 113153 
1275395675 2936 23726 16.162125 655 554 388 1779.935286 -0.187338 0.247830 114029 
1275482075 2950 23863 16.178305 655 557 388 1784.107797 -0.186692 0.246096 114789 
1275568475 2964 23968 16.172740 656 558 389 1785.935897 -0.186486 0.244600 115318 
1275654875 2971 24103 16.225513 657 554 391 1796.279367 -0.186285 0.244105 116110 
1275741275 2986 24229 16.228399 662 561 390 1801.450100 -0.186057 0.242500 116868 
1275827675 2997 24309 16.222222 663 570 389 1803.664998 -0.185834 0.241201 117597 
1275914075 3011 24409 16.213218 665 575 387 1806.304882 -0.185435 0.238343 118265 
1276000475 3024 24559 16.242725 667 574 390 1814.746032 -0.185158 0.238530 119396 
1276086875 3035 24667 16.255025 668 569 398 1818.529819 -0.184866 0.237479 120069 
1276173275 3045 24763 16.264696 668 572 400 1821.993432 -0.184383 0.237074 120890 
1276259675 3051 24920 16.335628 671 560 404 1834.343494 -0.184077 0.237881 121753 
1276346075 3060 25048 16.371242 672 560 405 1841.776471 -0.183932 0.237717 122507 
1276432475 3072 25176 16.390625 673 561 406 1847.902344 -0.183183 0.236220 123520 
1276518875 3082 25264 16.394549 674 568 404 1851.979883 -0.183235 0.235939 124229 
1276605275 3095 25417 16.424556 678 574 401 1861.680129 -0.182734 0.234410 125404 
1276691675 3108 25572 16.455598 679 577 397 1870.587516 -0.182579 0.233936 126394 
1276778075 3115 25686 16.491814 680 576 400 1877.438202 -0.182127 0.232958 127272 
1276864475 3128 25812 16.503836 681 576 405 1881.755115 -0.181698 0.231931 128115 
1276950875 3139 25967 16.544759 682 578 397 1891.151322 -0.181343 0.231662 129196 
1277037275 3144 26080 16.590331 683 571 402 1900.926845 -0.180827 0.231418 130332 
1277123675 3150 26203 16.636825 685 562 409 1910.765079 -0.180585 0.231716 131216 
1277210075 3168 26357 16.639520 686 561 406 1915.511364 -0.180580 0.231811 132063 
1277296475 3186 26493 16.630885 688 567 413 1918.416824 -0.180166 0.230799 132998 
1277382875 3204 26623 16.618602 693 573 414 1920.622347 -0.179277 0.230040 133803 
1277469275 3219 26770 16.632495 699 577 414 1928.346070 -0.178958 0.229705 134892 
1277555675 3226 26895 16.673900 702 576 413 1935.686299 -0.178448 0.228780 135598 
1277642075 3239 27005 16.674900 703 580 412 1937.372646 -0.177979 0.228309 136201 
1277728475 3245 27087 16.694607 704 583 410 1941.980894 -0.177621 0.227167 136838 
1277814875 3267 27205 16.654423 706 595 415 1940.357515 -0.177088 0.225877 137720 
1277901275 3280 27357 16.681098 707 598 417 1947.788415 -0.176711 0.224853 138813 
1277987675 3299 27491 16.666263 709 604 422 1950.158230 -0.176206 0.224013 139853 
1278074075 3312 27644 16.693237 710 596 426 1958.819444 -0.176165 0.224449 140929 
1278160475 3321 27766 16.721469 713 594 431 1966.418549 -0.176000 0.224249 141820 
1278246875 3329 27857 16.735957 715 595 430 1970.692701 -0.175475 0.223308 142604 
1278333275 3340 27964 16.744910 717 599 435 1976.098204 -0.175373 0.223182 143385 
1278419675 3356 28102 16.747318 719 607 434 1981.650775 -0.175397 0.221917 144370 
1278506075 3372 28270 16.767497 722 609 436 1988.990510 -0.174816 0.221397 145770 
1278592475 3385 28400 16.779911 723 615 437 1993.179911 -0.174324 0.220036 146618 
1278678875 3399 28536 16.790821 724 620 435 1997.288026 -0.173873 0.219535 147431 
