1431316633 21862 169187 15.477723904491812 7.080062167554921E-4 1963 0.3111898883872817 4262.474704967523 -0.21303242783251639 581.6992350003566 5142 3928 1239886
1432316633 21971 169932 15.468754266988302 7.040853102862223E-4 1963 0.30149352327232265 4242.984934686632 -0.2104405290815509 582.9785587823964 4943 3961 1240008
1433316633 22079 170583 15.452058517142987 6.998848861827605E-4 1963 0.29385353416024634 4223.538747225871 -0.2081764777470626 584.0941704896566 4781 4029 1240080
1434316633 22194 171247 15.431828422096062 6.953466598520282E-4 1963 0.28706782830266825 4203.690727223574 -0.20597506063781942 585.2298693675845 4616 4105 1240164
1435316633 22310 171918 15.411743612729717 6.908307684221489E-4 1963 0.2794881382563863 4183.163065889736 -0.20369823903464038 586.3753064377796 4495 4113 1240255
1436316633 22411 172559 15.399491321226183 6.871705185732345E-4 1963 0.27245887492576376 4166.2424702155195 -0.20162407448521935 587.4674459065795 4384 4105 1240355
1437316633 22519 173152 15.37830276655269 6.829337759371476E-4 1963 0.2666327005189901 4147.889870775789 -0.19971567179756688 588.4759978112957 4305 4096 1240421
1438316633 22625 173747 15.358850828729281 6.788742410152618E-4 1963 0.26098010368415386 4129.879160220995 -0.1977908854273194 589.4862169720341 4208 4116 1240480
1439316633 22728 174411 15.34767687434002 6.753058861415946E-4 1963 0.25521069183278583 4113.110436466033 -0.19570909728125668 590.611547465845 4111 4102 1240566
1440316633 22831 175090 15.337917743419036 6.718317014200191E-4 1963 0.24948701708775414 4096.232928912444 -0.19354868830949729 591.7600865215564 4003 4095 1240659
1441316633 22931 175806 15.333478696960446 6.687081856502593E-4 1963 0.24385693231172256 4080.039073742968 -0.19130946954262965 592.9688018774681 3881 4089 1240736
1442316633 23026 176527 15.33284113610701 6.659214391360265E-4 1963 0.23778842244520712 4064.8883001824024 -0.18906154403744765 594.1834733480897 3773 4041 1240809
1443316633 23133 177320 15.330480266286258 6.627390742817853E-4 1963 0.23199242407145557 4048.1857087277913 -0.1866505590740663 595.5165824727302 3614 4044 1240910
1444316633 23240 178162 15.33235800344234 6.597684067060691E-4 1963 0.2256841482368022 4031.395008605852 -0.1840939526475153 596.9288064752781 3451 4071 1241017
1445316633 23365 178997 15.321806120265354 6.557869423157573E-4 1963 0.2194709523656756 4011.872116413439 -0.18163036240343727 598.3259980980268 3361 4015 1241142
1446316633 23475 179800 15.318423855165069 6.525698157606318E-4 1963 0.21421300420401618 3994.9743130990414 -0.17925091242368252 599.666574022598 3283 3949 1241374
1447316633 23596 180613 15.308781149347347 6.488146280715129E-4 1963 0.20838694625967807 3976.690879810137 -0.17692003877062032 601.0207983090103 3190 3911 1241511
1448316633 23711 181340 15.295854244865252 6.451224902937685E-4 1963 0.20391742790818265 3959.3748049428536 -0.1748566904093259 602.2291922515878 3131 3874 1241622
1449316633 23834 182063 15.277586640933121 6.410265867047003E-4 1963 0.19898483142575818 3940.7224972728036 -0.1728230093341333 603.4285376082241 3083 3833 1241685
1450316633 23945 182807 15.268907913969514 6.376924454547909E-4 1963 0.1943659508797251 3924.465817498434 -0.17074506090484806 604.6602351734402 3009 3821 1241799
1451316633 24059 183482 15.252670518309158 6.339957817902218E-4 1963 0.19023245570403166 3907.384180556133 -0.16885694558610279 605.7755359867217 2961 3786 1241872
1452316633 24159 184154 15.24516743242684 6.310608259138521E-4 1963 0.18636636573309653 3892.8317397243263 -0.16701542930891916 606.8838439108426 2923 3721 1241970
1453316633 24264 184807 15.233020112100231 6.278292095825014E-4 1963 0.18262641264092971 3877.3549291130894 -0.16522528558722407 607.9588801884548 2888 3671 1242052
1454316633 24363 185484 15.226696219677379 6.250183162169518E-4 1963 0.17895861643338465 3862.923859951566 -0.16338265998215307 609.0714243830521 2836 3633 1242103
1455316633 24485 186324 15.219440473759445 6.216075998104658E-4 1963 0.17476674594259076 3845.8951194608944 -0.16117935461388 610.4490150700548 2784 3588 1242210
1456316633 24615 187167 15.207556368068252 6.178417310501443E-4 1963 0.1706147098762731 3827.6684948202314 -0.15897909087727127 611.8284073169535 2730 3546 1242318
1457316633 24759 187986 15.185265963891919 6.133478457020728E-4 1963 0.16676055090344497 3807.44295003837 -0.15686462428985304 613.1655567626087 2698 3507 1242484
