1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165159826 7999 18411 4.603325 46 2057 1325 42.220278 0.207841 0.091191 4165 
1165246226 8025 18512 4.613583 46 2064 1327 42.462804 0.208248 0.091493 4199 
1165332626 8056 18639 4.627358 46 2067 1333 42.731629 0.207239 0.091473 4236 
1165419026 8089 18782 4.643837 47 2070 1324 43.044629 0.206122 0.092138 4275 
1165505426 8111 18892 4.658365 48 2067 1331 43.331772 0.204551 0.093136 4309 
1165591826 8142 18998 4.666667 48 2073 1328 43.490789 0.204677 0.093570 4345 
1165678226 8160 19096 4.680392 49 2069 1329 43.748039 0.204180 0.094177 4381 
1165764626 8180 19167 4.686308 51 2076 1328 43.893888 0.203640 0.094708 4416 
1165851026 8209 19263 4.693142 52 2085 1326 44.070167 0.202360 0.095264 4449 
1165937426 8236 19381 4.706411 52 2087 1320 44.315930 0.201488 0.095448 4485 
1166023826 8277 19493 4.710161 52 2105 1325 44.440256 0.201125 0.095551 4510 
1166110226 8304 19624 4.726397 52 2088 1351 44.772881 0.200207 0.098248 4563 
1166196626 8330 19736 4.738535 52 2087 1361 45.021609 0.199449 0.098891 4615 
1166283026 8346 19826 4.751018 52 2076 1372 45.271028 0.199667 0.099882 4655 
1166369426 8358 19915 4.765494 52 2067 1379 45.517588 0.199600 0.100378 4688 
1166455826 8382 20012 4.774994 52 2067 1385 45.712241 0.199378 0.101105 4723 
1166542226 8405 20121 4.787864 54 2067 1389 45.987151 0.198392 0.101449 4750 
1166628626 8427 20223 4.799573 54 2069 1387 46.190103 0.197868 0.102209 4780 
1166715026 8455 20365 4.817268 54 2069 1384 46.559432 0.197283 0.102740 4832 
1166801426 8481 20480 4.829619 54 2076 1381 46.847306 0.196148 0.102737 4873 
1166887826 8504 20568 4.837253 55 2079 1384 46.995296 0.196187 0.102801 4903 
1166974226 8516 20633 4.845702 56 2081 1385 47.185768 0.195718 0.102789 4928 
1167060626 8534 20737 4.859855 56 2080 1379 47.462620 0.194969 0.103659 4963 
1167147026 8552 20848 4.875585 56 2075 1382 47.751403 0.194629 0.104084 5000 
1167233426 8566 20912 4.882559 56 2075 1387 47.887696 0.194914 0.104176 5013 
1167319826 8594 21025 4.892949 56 2080 1393 48.147312 0.193571 0.104338 5041 
1167406226 8618 21122 4.901833 56 2080 1396 48.321420 0.193697 0.104832 5076 
1167492626 8635 21217 4.914186 56 2077 1397 48.565373 0.193333 0.105564 5104 
1167579026 8650 21288 4.922081 56 2076 1400 48.730405 0.193477 0.105363 5122 
1167665426 8671 21376 4.930458 57 2071 1411 48.913389 0.192802 0.105737 5153 
1167751826 8689 21484 4.945103 57 2066 1413 49.196685 0.191924 0.107001 5198 
1167838226 8726 21580 4.946138 58 2080 1425 49.346092 0.191184 0.106706 5217 
1167924626 8743 21658 4.954363 58 2080 1435 49.540661 0.191911 0.106786 5246 
1168011026 8769 21769 4.964990 58 2079 1441 49.777398 0.191524 0.106799 5278 
1168097426 8791 21842 4.969173 58 2090 1437 49.888295 0.191797 0.107039 5310 
1168183826 8813 21934 4.977647 58 2089 1450 50.097583 0.191234 0.107893 5337 
1168270226 8844 22043 4.984848 58 2103 1452 50.308910 0.191430 0.108424 5373 
1168356626 8864 22147 4.997067 59 2099 1458 50.573556 0.191309 0.107996 5401 
1168443026 8892 22265 5.007872 60 2099 1468 50.820738 0.190804 0.107917 5439 
1168529426 8920 22366 5.014798 60 2101 1477 50.986547 0.190861 0.107679 5458 
1168615826 8941 22469 5.026060 60 2099 1477 51.231630 0.190325 0.108051 5491 
1168702226 8960 22544 5.032143 60 2102 1487 51.404018 0.190650 0.108498 5519 
1168788626 8980 22625 5.038976 61 2101 1498 51.588641 0.190265 0.108960 5545 
1168875026 9004 22707 5.043758 61 2108 1501 51.743003 0.189840 0.108667 5571 
1168961426 9031 22830 5.055919 61 2111 1500 52.013066 0.189330 0.109476 5614 
1169047826 9068 22940 5.059550 61 2123 1507 52.175121 0.188985 0.109344 5644 
1169134226 9088 23064 5.075704 61 2117 1510 52.539833 0.188474 0.109608 5681 
1169220626 9114 23175 5.085583 61 2123 1513 52.764977 0.188913 0.110268 5723 
1169307026 9139 23270 5.092461 61 2138 1511 52.986322 0.189020 0.109840 5755 
1169393426 9154 23364 5.104654 61 2137 1508 53.247105 0.188227 0.109878 5783 
1169479826 9178 23465 5.113314 61 2141 1502 53.441708 0.187889 0.110203 5810 
1169566226 9208 23573 5.120113 61 2148 1509 53.613814 0.187345 0.110378 5842 
1169652626 9234 23696 5.132337 61 2149 1516 53.923327 0.186064 0.111402 5888 
1169739026 9263 23832 5.145633 61 2151 1519 54.243550 0.185430 0.111656 5929 
1169825426 9290 23938 5.153498 61 2156 1524 54.465231 0.185353 0.112162 5955 
1169911826 9312 24024 5.159794 61 2155 1531 54.611899 0.184771 0.112169 5982 
1169998226 9331 24121 5.170078 61 2150 1543 54.894009 0.184397 0.112731 6021 
1170084626 9356 24241 5.181915 61 2150 1547 55.169731 0.183925 0.113089 6068 
1170171026 9380 24374 5.197015 61 2149 1551 55.480810 0.183129 0.113853 6102 
1170257426 9416 24523 5.208794 61 2164 1547 55.802889 0.182599 0.113522 6155 
1170343826 9437 24670 5.228356 61 2150 1554 56.203031 0.181849 0.114017 6208 
1170430226 9465 24817 5.243951 61 2158 1547 56.613207 0.180574 0.115111 6264 
