1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165159826 7999 18411 4.603325 46 2062 1303 42.138767 0.207856 0.091543 4158 
1165246226 8025 18512 4.613583 47 2059 1310 42.331963 0.207236 0.091825 4183 
1165332626 8056 18639 4.627358 47 2058 1318 42.580933 0.207131 0.092602 4220 
1165419026 8089 18782 4.643837 47 2053 1326 42.929658 0.205850 0.092927 4269 
1165505426 8111 18892 4.658365 47 2056 1320 43.196893 0.205063 0.094215 4309 
1165591826 8142 18998 4.666667 47 2072 1315 43.411938 0.204461 0.095144 4346 
1165678226 8160 19096 4.680392 47 2061 1328 43.660294 0.202297 0.095441 4380 
1165764626 8180 19167 4.686308 47 2070 1321 43.783863 0.202137 0.095828 4400 
1165851026 8209 19263 4.693142 47 2080 1322 43.937629 0.202008 0.096440 4443 
1165937426 8236 19381 4.706411 47 2086 1321 44.233609 0.201856 0.096245 4480 
1166023826 8277 19493 4.710161 47 2109 1321 44.371632 0.200903 0.096381 4513 
1166110226 8304 19624 4.726397 47 2097 1341 44.719894 0.199487 0.097781 4558 
1166196626 8330 19736 4.738535 48 2097 1350 44.994958 0.200223 0.097412 4587 
1166283026 8346 19826 4.751018 48 2091 1351 45.224299 0.200705 0.097915 4614 
1166369426 8358 19915 4.765494 48 2081 1353 45.497487 0.198857 0.098239 4648 
1166455826 8382 20012 4.774994 49 2083 1364 45.726557 0.198168 0.098259 4679 
1166542226 8405 20121 4.787864 49 2082 1370 45.969066 0.198277 0.098394 4715 
1166628626 8427 20223 4.799573 49 2079 1376 46.235908 0.198740 0.098252 4736 
1166715026 8455 20365 4.817268 50 2064 1393 46.586872 0.199946 0.099400 4779 
1166801426 8481 20480 4.829619 51 2061 1400 46.858625 0.199580 0.099851 4820 
1166887826 8504 20568 4.837253 51 2065 1401 46.985654 0.199530 0.099740 4857 
1166974226 8516 20633 4.845702 51 2062 1400 47.159934 0.198936 0.099525 4872 
1167060626 8534 20737 4.859855 51 2057 1398 47.456292 0.198737 0.100390 4904 
1167147026 8552 20848 4.875585 52 2046 1407 47.749532 0.199452 0.101868 4957 
1167233426 8566 20912 4.882559 52 2043 1409 47.866916 0.199453 0.101535 4976 
1167319826 8594 21025 4.892949 52 2047 1415 48.069351 0.198153 0.102257 5020 
1167406226 8618 21122 4.901833 52 2060 1410 48.317011 0.197703 0.102075 5049 
1167492626 8635 21217 4.914186 52 2062 1411 48.576954 0.198333 0.102762 5090 
1167579026 8650 21288 4.922081 52 2069 1409 48.776647 0.197389 0.102744 5116 
1167665426 8671 21376 4.930458 52 2071 1412 48.981202 0.197789 0.103289 5158 
1167751826 8689 21484 4.945103 52 2070 1405 49.296352 0.197796 0.103925 5199 
