1001615559 32392 371141 22.91559644356631 7.074680140645955E-4 743 0.2811085703027779 1383.2443195850828 -0.012544868115803775 861.5578912644233 1273 1265 1053643
1002615559 32533 373795 22.979436264715826 7.063640804351355E-4 743 0.2786790967084952 1390.1934036209389 -0.011937385261538414 864.6328700668279 1269 1272 1055387
1003615559 32684 376992 23.068902215151144 7.058379651547025E-4 748 0.2758292478547879 1399.3095704320156 -0.011336193001586784 868.3225207260261 1267 1268 1057570
1004615559 32845 380091 23.144527325315877 7.046805299389806E-4 749 0.27310563603367577 1407.0059369767089 -0.010850166528052093 871.8841666184792 1267 1265 1059514
1005615559 32982 382899 23.2186647262143 7.040012348386738E-4 754 0.27085252874556914 1415.069674367837 -0.01024870851749159 875.0988515590682 1257 1273 1061484
1006615559 33145 386150 23.300648664957006 7.030125713540009E-4 756 0.2679791125757698 1423.7543520893046 -0.009695216948639375 878.8060081724522 1256 1265 1063697
1007615559 33372 389918 23.36797315114467 7.002479143910782E-4 761 0.2645594889828164 1431.6944144792042 -0.009059467388256042 883.0832350350673 1260 1274 1066083
1008615559 33512 392924 23.44974934351874 6.997627448753765E-4 763 0.26204877398309817 1439.5004774409167 -0.008492529459425325 886.480682248632 1259 1269 1068020
1009615559 33631 395596 23.525675715857393 6.995443269657268E-4 764 0.26002853617105043 1447.7318545389671 -0.007987669705846863 889.4897413686118 1263 1267 1070000
1010615559 33709 396965 23.552463733720966 6.987202958858717E-4 764 0.25879782203465596 1450.919220386247 -0.0077412750253586324 891.0274967698808 1270 1270 1070904
1011615559 33833 400231 23.65920846510803 6.993145089000955E-4 766 0.25658364799490113 1468.0348180770254 -0.006658485887719636 894.6854195749476 1262 1268 1074086
1012615559 33964 403474 23.758921210693675 6.995530786648316E-4 768 0.2542827820814462 1478.6872570957485 -0.0060517685265528125 898.3028442568798 1253 1275 1076377
1013615559 34080 406550 23.858568075117372 7.000958970368078E-4 771 0.252189534289286 1492.5986502347419 -0.005041279706593101 901.7205775626949 1241 1276 1079210
1014615559 34184 408687 23.91101099929792 6.995000731152303E-4 771 0.2507919781080665 1498.2526913175755 -0.0046788786371730375 904.087385156988 1237 1279 1080613
1015615559 34326 412042 24.007574433374117 6.99419502793128E-4 774 0.24848238052460775 1510.1634329662647 -0.004325040827061094 907.7907247818739 1237 1279 1083150
1016615559 34343 412365 24.014500771627407 6.992749627752433E-4 774 0.24821268684132025 1510.887982995079 -0.004271902056264482 908.1464639583199 1239 1278 1083360
