997745068 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
998745068 56242 197938 7.038797 1534 34721 7559 1055.646101 -0.200195 0.145197 692232 
999745068 57105 201806 7.067892 1545 35233 7733 1075.212573 -0.198341 0.141913 701283 
1000745068 59322 207136 6.983446 1630 37022 7925 1076.448333 -0.193697 0.135689 710238 
1001745068 62077 216869 6.987097 1668 38927 8346 1124.197368 -0.189745 0.128356 738043 
1002745068 63773 223002 6.993618 1712 40005 8640 1144.495978 -0.186777 0.123834 752993 
1003745068 66713 233913 7.012516 1772 41847 9228 1194.715093 -0.180973 0.117546 784569 
1004745068 71024 247261 6.962745 1799 44873 9853 1218.504787 -0.175025 0.108513 815529 
1005745068 72642 253101 6.968448 1809 45904 10149 1238.840891 -0.173498 0.105596 835546 
1006745068 75523 261799 6.932961 1842 47920 10557 1253.875031 -0.169527 0.100936 860258 
1007745068 76698 267556 6.976870 1860 48393 10930 1280.663798 -0.167775 0.098800 878811 
1008745068 77930 270609 6.944925 1867 49349 11044 1280.990761 -0.167389 0.097077 886118 
1009745068 78931 273230 6.923262 1875 50086 11180 1281.729612 -0.166255 0.095588 892837 
1010745068 80212 276877 6.903630 1887 51005 11372 1299.081684 -0.163587 0.094199 905985 
1011745068 81573 280727 6.882841 1900 51984 11525 1307.064838 -0.161907 0.092338 918988 
1012745068 84084 287103 6.828957 1924 53945 11763 1319.518267 -0.159265 0.089659 941441 
1013745068 84689 290600 6.862757 1946 54178 11920 1339.434519 -0.158541 0.089055 957670 
1014745068 85005 291913 6.868137 1949 54355 11982 1346.267090 -0.158488 0.088656 962880 
1015745068 85608 293039 6.846066 1950 54874 12029 1342.698323 -0.158342 0.087915 964646 
1016745068 86278 294408 6.824637 1955 55445 12066 1339.632792 -0.158108 0.087139 967585 
1017745068 86436 295038 6.826739 1962 55547 12088 1344.116502 -0.158096 0.087013 971393 
1018745068 86500 295310 6.827977 1962 55580 12104 1345.260671 -0.157994 0.086974 972387 
1019745068 86542 295490 6.828823 1962 55601 12110 1345.795013 -0.157963 0.086865 972924 
1020745068 86646 296310 6.839554 1963 55626 12160 1352.628211 -0.158109 0.086970 978655 
1021745068 86743 296648 6.839699 1965 55701 12171 1353.301800 -0.158002 0.086846 979991 
1022745068 86796 296850 6.840177 1966 55735 12181 1353.689456 -0.157940 0.086781 980601 
1023745068 86823 296956 6.840492 1966 55742 12194 1354.144386 -0.157924 0.086746 980953 
1024745068 86853 297052 6.840339 1969 55764 12200 1354.333483 -0.157835 0.086706 981322 
