997745068 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
998745068 56242 197938 7.038797 1514 34738 7564 1051.563636 -0.201625 0.142375 691512 
999745068 57105 201806 7.067892 1526 35219 7751 1070.724910 -0.200398 0.139184 700677 
1000745068 59322 207136 6.983446 1537 37009 7942 1071.510907 -0.198346 0.133398 709629 
1001745068 62077 216869 6.987097 1572 38789 8434 1116.234290 -0.193520 0.128890 739254 
1002745068 63773 223002 6.993618 1592 39825 8777 1135.159174 -0.188052 0.125262 754026 
1003745068 66713 233913 7.012516 1658 41615 9273 1192.480416 -0.179386 0.119714 788282 
1004745068 71024 247261 6.962745 1706 44555 9965 1211.361258 -0.173189 0.111466 819139 
1005745068 72642 253101 6.968448 1722 45616 10209 1229.121913 -0.171406 0.108761 836536 
1006745068 75523 261799 6.932961 1752 47617 10674 1251.629994 -0.167118 0.104472 865383 
1007745068 76698 267556 6.976870 1790 48140 10990 1291.770450 -0.162374 0.102852 890865 
1008745068 77930 270609 6.944925 1859 49082 11131 1294.329603 -0.160687 0.101324 898427 
1009745068 78931 273230 6.923262 1866 49811 11241 1295.741217 -0.159505 0.099678 904531 
1010745068 80212 276877 6.903630 1920 50687 11464 1303.745574 -0.158156 0.097966 916109 
1011745068 81573 280727 6.882841 1931 51666 11622 1309.368492 -0.156927 0.095775 927008 
1012745068 84084 287103 6.828957 1946 53628 11861 1317.868203 -0.154883 0.092816 948576 
1013745068 84689 290600 6.862757 1954 53853 12039 1335.694836 -0.154437 0.091758 963356 
1014745068 85005 291913 6.868137 2000 54050 12100 1342.908535 -0.153311 0.091440 968695 
1015745068 85608 293039 6.846066 2002 54563 12137 1339.524741 -0.153219 0.090666 970582 
1016745068 86278 294408 6.824637 2004 55118 12188 1337.366351 -0.153238 0.089875 973436 
1017745068 86436 295038 6.826739 2007 55217 12214 1339.748438 -0.153189 0.089660 976035 
1018745068 86500 295310 6.827977 2008 55242 12243 1340.464185 -0.153176 0.089553 976720 
1019745068 86542 295490 6.828823 2008 55265 12248 1341.033556 -0.153150 0.089481 977268 
1020745068 86646 296310 6.839554 2008 55307 12263 1348.707499 -0.153476 0.089527 982913 
1021745068 86743 296648 6.839699 2009 55373 12278 1348.834926 -0.153332 0.089335 983707 
1022745068 86796 296850 6.840177 2010 55407 12281 1349.185792 -0.153283 0.089331 984178 
1023745068 86823 296956 6.840492 2010 55415 12286 1349.444018 -0.153260 0.089322 984470 
1024745068 86853 297052 6.840339 2010 55436 12289 1349.711835 -0.153325 0.089289 984689 
