[3.84483 3.84505 3.84397 3.84483 3.84557 3.84676 3.84905 3.84714 3.84818
 3.84955 3.85265 3.85368 3.85317 3.85107 3.85192 3.85013 3.8528  3.85422
 3.85373 3.85538 3.85488 3.85398 3.85429 3.85046 3.85008 3.85137 3.84921
 3.84851 3.84489 3.84498 3.84326 3.83938 3.83592 3.83371 3.83296 3.83322
 3.83319 3.8364  3.82988 3.82921 3.82842 3.82203 3.8212  3.82088 3.82177
 3.82024 3.82266 3.81847 3.82022 3.81815 3.81487 3.81377 3.80892 3.80382
 3.80181 3.80071 3.80064 3.79857 3.79382 3.79339 3.79405 3.78969 3.78915
 3.78458 3.78182 3.7756  3.76814 3.76531 3.76335 3.75986 3.75451 3.75217
 3.75102 3.7471  3.7482  3.74486 3.74819 3.74832 3.74376 3.74484 3.74542
 3.74484 3.73944 3.73593 3.73545 3.73155 3.72533 3.72686 3.72108 3.71973
 3.71719 3.71295 3.71029 3.711   3.70893 3.7074  3.70865 3.70536 3.70488
 3.70196][4.11356 4.113   4.11445 4.11638 4.116   4.11596 4.11637 4.11677 4.11423
 4.11711 4.11819 4.11898 4.12207 4.12585 4.12728 4.12518 4.12272 4.12095
 4.12525 4.12697 4.12824 4.12617 4.12335 4.12523 4.12219 4.11997 4.11637
 4.11699 4.11256 4.10953 4.10695 4.10448 4.10383 4.10611 4.10329 4.09984
 4.10286 4.10468 4.10226 4.10177 4.10335 4.09959 4.09712 4.09192 4.08919
 4.0828  4.08411 4.0825  4.07724 4.07264 4.07265 4.07023 4.06746 4.06723
 4.0611  4.0584  4.05715 4.05263 4.04935 4.04618 4.04996 4.04579 4.04242
 4.04039 4.03831 4.04123 4.03734 4.03606 4.03617 4.03305 4.03121 4.02754
 4.02499 4.0234  4.02532 4.02602 4.0209  4.01554 4.01355 4.01168 4.01026
 4.01098 4.00813 4.01194 4.01001 4.00541 4.00336 3.99301 3.99162 3.98836
 3.98807 3.98601 3.98289 3.98248 3.97646 3.97118 3.97087 3.96763 3.96575
 3.96683][5.03626 5.03515 5.03432 5.0343  5.03549 5.03564 5.03651 5.0402  5.04309
 5.04489 5.04726 5.0482  5.04897 5.04875 5.05254 5.05439 5.05523 5.05831
 5.06025 5.06537 5.06847 5.07074 5.06894 5.07094 5.0732  5.07736 5.08247
 5.08254 5.08997 5.09299 5.09102 5.09304 5.09164 5.09336 5.09055 5.09192
 5.09475 5.09065 5.08998 5.08422 5.08292 5.07541 5.06984 5.0677  5.0663
 5.06138 5.05997 5.05569 5.0492  5.05048 5.04911 5.04603 5.03979 5.03358
 5.03084 5.02704 5.02045 5.02168 5.01692 5.01429 5.01392 5.01406 5.01469
 5.00465 5.00279 4.99987 5.00565 4.99913 4.9863  4.98132 4.97826 4.97381
 4.97318 4.97088 4.96882 4.96627 4.95736 4.95586 4.9524  4.94647 4.94313
 4.93693 4.93272 4.92412 4.92116 4.91969 4.91388 4.91065 4.90599 4.90036
 4.90161 4.89997 4.89474 4.89577 4.89466 4.88964 4.88787 4.89144 4.88821
 4.88516][5.22406 5.22341 5.22289 5.22539 5.22411 5.22501 5.22438 5.22593 5.22738
 5.22527 5.22613 5.22798 5.23169 5.23177 5.2335  5.23471 5.23635 5.23877
 5.24059 5.24481 5.24928 5.25099 5.25693 5.26135 5.26337 5.26473 5.26506
 5.27052 5.27451 5.27602 5.27943 5.28181 5.28667 5.28952 5.29599 5.30154
 5.30285 5.30663 5.31326 5.32045 5.31978 5.32078 5.3168  5.31468 5.31007
 5.30528 5.30873 5.30851 5.30397 5.30016 5.29607 5.2983  5.29773 5.29495
 5.29529 5.29208 5.28483 5.28063 5.28252 5.28205 5.27625 5.27551 5.27555
 5.27203 5.26632 5.27086 5.27259 5.2736  5.27693 5.27075 5.26789 5.26167
 5.26387 5.26155 5.25982 5.25465 5.25536 5.2463  5.2481  5.24806 5.24314
 5.24715 5.24404 5.23999 5.23473 5.22763 5.22294 5.22217 5.21893 5.22034
 5.21527 5.21716 5.21592 5.21047 5.20713 5.19679 5.19533 5.19691 5.19277
 5.19442][7.75325 7.75618 7.75855 7.75671 7.75641 7.75624 7.76659 7.76623 7.76974
 7.77739 7.78222 7.78504 7.79832 7.80724 7.81049 7.81125 7.81792 7.8175
 7.82858 7.83201 7.83529 7.83136 7.83398 7.84614 7.8605  7.86712 7.86959
 7.88082 7.88518 7.89576 7.91513 7.92287 7.92161 7.93657 7.94698 7.95112
 7.96185 7.97221 7.98172 7.98918 7.98945 7.99326 7.99875 8.01482 8.02523
 8.03667 8.03988 8.04733 8.06754 8.07838 8.06906 8.06222 8.05978 8.05929
 8.05327 8.04415 8.04476 8.03276 8.03081 8.02695 8.02217 8.02748 8.03039
 8.02015 8.03242 8.02833 8.01533 8.01566 8.00546 7.99589 7.98616 7.98782
 7.98225 7.97909 7.98126 7.98772 7.98112 7.99087 7.98807 7.98185 7.99291
 7.99567 7.98961 7.9826  7.96631 7.95858 7.96324 7.95655 7.95276 7.94248
 7.93621 7.92421 7.92781 7.92243 7.90789 7.90216 7.89833 7.88998 7.89429
 7.89467][8.30663 8.31072 8.31394 8.31735 8.32047 8.32213 8.3243  8.31962 8.32034
 8.32647 8.32651 8.33607 8.34114 8.33603 8.34009 8.34151 8.34132 8.34227
 8.34309 8.35182 8.358   8.36599 8.37128 8.37571 8.38057 8.39155 8.39349
 8.3913  8.39128 8.3884  8.39985 8.40745 8.41381 8.41711 8.4291  8.43878
 8.43948 8.45203 8.45649 8.46519 8.4738  8.47888 8.4782  8.48624 8.4925
 8.49369 8.49843 8.49472 8.50452 8.52281 8.52687 8.54107 8.54994 8.56093
 8.5791  8.57993 8.58907 8.60677 8.61687 8.61861 8.62514 8.61884 8.61345
 8.6046  8.59157 8.58724 8.58185 8.57941 8.57969 8.57213 8.5729  8.56529
 8.57406 8.56926 8.57881 8.5604  8.55906 8.54663 8.54104 8.53038 8.52841
