1229918502 42380 165071 7.790042472864559 1.8381845897412773E-4 213 0.11030065945179211 190.16800377536575 0.2184736800393401 574.5798464965509 10974 5998 110907
1230018184 42546 165887 7.798006863159874 1.8328844430978667E-4 214 0.10976686630572662 191.6118554035632 0.2187156876750151 575.9982638862725 11102 6018 111413
1230115189 42683 166511 7.802216339057704 1.827987521451128E-4 215 0.10923483603187202 192.66522971674905 0.21915183352977896 577.0805836276247 11216 6021 111812
1230218355 42801 167019 7.804443821406042 1.8234681825715052E-4 216 0.10907534443264595 193.46538632274948 0.21910807389960146 577.9602062426097 11300 6033 112115
1230318423 42925 167493 7.803983692486896 1.8180933026947386E-4 217 0.10866912979013599 194.16931857891672 0.21953239462209387 578.7797508551936 11405 6033 112407
1230418401 43063 168064 7.805494275828438 1.8126176851582457E-4 217 0.10814371100078428 194.99700438891855 0.21990801130679252 579.76546982379 11527 6036 112724
1230518422 43212 168693 7.8076923076923075 1.8068760981445253E-4 219 0.10779679731772565 195.91673609182635 0.22011052994480818 580.8493780662935 11642 6055 113045
1230618471 43455 169530 7.802554366586124 1.7955894432241274E-4 220 0.10717505137234684 197.05893452997353 0.2209823160666024 582.288588244695 11840 6085 113579
1230718436 43637 170235 7.802323716112474 1.7880474186709308E-4 222 0.10666299144284837 198.20885945413295 0.22160954304955818 583.4980719762491 11988 6100 114127
1230818402 43810 170832 7.798767404702123 1.7801747140318478E-4 222 0.10611255489991649 198.95055923305182 0.22167991816940313 584.5203161567612 12134 6108 114438
1230918486 43981 171527 7.800050021600237 1.7735447979991444E-4 224 0.10567527681144322 200.06902980832632 0.22257062865493665 585.7081184344297 12277 6119 114905
1231018391 44147 172213 7.801798536706911 1.7672719015781523E-4 224 0.10501967696631129 201.17552721589237 0.2229052736269141 586.8781815675209 12425 6120 115348
1231118426 44270 172879 7.81021007454258 1.7642616897925364E-4 226 0.10463546800089965 202.54840749943529 0.22372031354881833 588.0119046413942 12524 6126 115848
1231218441 44449 173764 7.818578595693942 1.7590394608742668E-4 227 0.10395026170306433 204.1724673220995 0.22352094382175258 589.5150549392272 12673 6139 116419
1231318002 44563 174595 7.835872809281242 1.7584203602354567E-4 231 0.10362151239023269 206.16282566254517 0.2243045059191476 590.9230068291469 12760 6132 117067
1231418325 44674 175341 7.849800778976586 1.7571689340265006E-4 234 0.10314751771304209 207.78985539687514 0.22446279488964602 592.1840929981149 12844 6139 117574
1231518482 44783 176117 7.865350691110466 1.756364318500841E-4 234 0.10273557398537385 209.51320813701628 0.22515400489613369 593.4930496644422 12922 6147 118172
1231618477 44885 176811 7.878400356466526 1.755280357469594E-4 234 0.10242899749871531 211.18881586276038 0.22606666048993804 594.6612481068529 12998 6158 118702
1231718311 44970 177447 7.891794529686457 1.7549410771167822E-4 236 0.10210756596860292 212.4898376695575 0.22614417872196044 595.729804525508 13053 6166 119092
1231818500 45098 178253 7.9051399175129715 1.752919244631122E-4 236 0.10163786768519302 214.2738480642157 0.22729720214165547 597.0812340042182 13146 6178 119702
1231918475 45207 179063 7.921914747716062 1.752403386213348E-4 239 0.10131583039637536 216.27040060167673 0.22772022709032338 598.4362956906942 13225 6185 120326
1232018073 45324 179718 7.930368016944665 1.749744724961866E-4 240 0.1010323187751217 217.78978024887476 0.22842871040913856 599.5298157723267 13312 6200 120827
1232118464 45415 180419 7.945348453154244 1.7495372469181848E-4 243 0.1007480636148677 219.65156886491246 0.22938899301323604 600.6979274144368 13379 6206 121374
1232218310 45516 181125 7.958739783812286 1.748597118271402E-4 245 0.10036132265237452 221.28912909746023 0.23047704007561873 601.8720794321664 13449 6215 121884
1232318260 45587 181739 7.973281856669664 1.7490637162000756E-4 245 0.10026117010589786 222.6918200364139 0.2314443510862071 602.8913666656705 13486 6228 122345
1232418085 45683 182471 7.988573429941116 1.748735482233947E-4 246 0.10001944046154602 224.5183985289933 0.23209663420997903 604.1042956311435 13555 6239 122843
1232518161 45781 183200 8.003320154649309 1.7482132273152705E-4 246 0.09966892548834433 226.15928005067605 0.23224836539458002 605.3098380168623 13629 6246 123355
1232593783 45813 183412 8.006984916944972 1.7477920450853428E-4 247 0.09961988195696332 226.74926330954096 0.23252181567944993 605.6599706105728 13657 6244 123579
