Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1271680475 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1272680475 2601 20154 15.497116 589 489 389 1591.086505 -0.201203 0.289828 90516 
1273680475 2739 21386 15.615918 614 518 393 1653.604235 -0.197122 0.271828 99271 
1274680475 2850 22772 15.980351 642 518 414 1754.608421 -0.193772 0.264223 110892 
1275680475 2973 24124 16.228725 667 549 420 1833.169862 -0.190533 0.252939 121051 
1276680475 3107 25554 16.449308 699 558 468 1921.981976 -0.189385 0.245336 133322 
1277680475 3242 27043 16.682912 723 584 506 2008.173350 -0.187804 0.239312 146283 
1278680475 3399 28536 16.790821 744 632 519 2079.769932 -0.186028 0.230719 159789 
1279680475 3544 30189 17.036682 779 657 527 2179.534989 -0.183719 0.225953 175809 
1280680475 3678 31641 17.205546 797 675 556 2251.777597 -0.181795 0.219956 189644 
1281680475 3820 33024 17.290052 807 710 600 2312.465445 -0.181578 0.217192 202472 
1282680475 3966 34258 17.275845 823 752 632 2346.576904 -0.179927 0.211696 213332 
1283680475 4091 35517 17.363481 837 778 658 2399.297971 -0.178731 0.209661 225528 
1284680475 4218 36711 17.406828 851 814 678 2446.302987 -0.178321 0.208079 237314 
1285680475 4354 38012 17.460726 873 844 709 2503.305926 -0.178090 0.207811 251091 
1286680475 4503 39394 17.496780 892 892 720 2557.845436 -0.177980 0.204501 265543 
1287680475 4651 40774 17.533434 910 941 727 2612.304021 -0.178027 0.204115 280222 
1288680475 4770 42245 17.712788 927 940 773 2700.895597 -0.179667 0.206969 297470 
1289680475 4904 43655 17.803834 949 958 802 2766.522023 -0.179561 0.207562 313804 
1290680475 5040 45111 17.901190 972 970 837 2829.296032 -0.178822 0.207532 330535 
1291680475 5157 46273 17.945705 981 996 865 2873.615668 -0.178732 0.206258 343900 
1292680475 5273 47722 18.100512 996 1006 874 2939.169353 -0.177773 0.204146 359960 
1293680475 5353 48540 18.135625 1008 1024 882 2976.038857 -0.178558 0.203289 369818 
1294680475 5452 49618 18.201761 1017 1040 909 3021.548789 -0.178753 0.203469 383193 
1295680475 5579 50800 18.211149 1034 1087 920 3062.354185 -0.178642 0.202249 397746 
1296680475 5711 52053 18.229032 1050 1121 953 3108.635966 -0.179044 0.201762 413244 
1297680475 5856 53385 18.232582 1067 1166 975 3152.752732 -0.179347 0.200387 429448 
1298680475 6000 54735 18.245000 1080 1201 998 3193.141333 -0.179008 0.197430 445390 
1299680475 6145 55991 18.223271 1091 1251 1016 3226.177380 -0.179383 0.195751 460207 
1300680475 6268 56994 18.185705 1103 1298 1014 3251.093810 -0.179478 0.195410 472698 
1301680475 6419 58274 18.156722 1119 1346 1050 3285.385263 -0.179623 0.193988 489523 
1302680475 6542 59514 18.194436 1136 1377 1064 3329.127790 -0.179921 0.193433 504595 
1303680475 6688 60769 18.172548 1152 1418 1088 3361.218002 -0.179773 0.192674 520366 
1304680475 6812 62071 18.224016 1174 1437 1106 3405.039342 -0.179345 0.193370 536019 
1305680475 6933 63373 18.281552 1196 1442 1137 3450.698687 -0.179045 0.192778 552161 
1306680475 7051 64453 18.281946 1209 1471 1156 3477.603177 -0.178135 0.192293 566446 
1307680475 7160 65455 18.283520 1223 1492 1182 3503.812011 -0.177784 0.192014 579261 
1308680475 7281 66377 18.232935 1232 1526 1221 3519.234171 -0.177757 0.191819 591926 
1309680475 7379 67336 18.250711 1241 1562 1226 3547.426481 -0.177643 0.190754 604900 
1310680475 7492 68214 18.209824 1252 1597 1238 3562.991458 -0.177297 0.189438 616989 
1311680475 7608 69034 18.147739 1264 1646 1252 3575.063091 -0.177618 0.190210 628103 
1312680475 7719 69938 18.121000 1274 1682 1281 3598.787667 -0.178307 0.190755 640939 
1313680475 7822 70776 18.096650 1280 1713 1295 3614.130913 -0.178124 0.189611 651864 
1314680475 7931 71663 18.071618 1290 1735 1326 3632.310932 -0.178028 0.187896 663748 
1315680475 8034 72677 18.092357 1305 1759 1332 3667.099079 -0.178457 0.187217 678494 
1316680475 8159 73649 18.053438 1314 1796 1358 3679.455816 -0.177992 0.186686 690697 
1317680475 8283 74586 18.009417 1327 1839 1389 3697.689243 -0.178214 0.185170 703373 
1318680475 8404 75614 17.994764 1337 1867 1426 3723.750595 -0.178691 0.185435 718610 
1319680475 8510 76518 17.983079 1341 1889 1456 3741.807051 -0.178662 0.185106 730112 
1320680475 8623 77558 17.988635 1350 1929 1472 3769.706831 -0.179000 0.184171 744648 
1321680475 8748 78559 17.960448 1361 1972 1494 3785.603338 -0.178446 0.182869 758954 
1322680475 8863 79484 17.936139 1368 2003 1530 3801.933205 -0.178503 0.182166 771741 
1323680475 8981 80372 17.898230 1372 2032 1570 3813.826300 -0.178617 0.181686 783736 
