Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1271680475 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1272680475 2601 20154 15.497116 594 491 376 1597.910035 -0.201371 0.288747 91303 
1273680475 2739 21386 15.615918 611 528 394 1660.412559 -0.198650 0.271791 100163 
1274680475 2850 22772 15.980351 628 537 409 1757.195088 -0.196317 0.257079 111425 
1275680475 2973 24124 16.228725 656 543 444 1840.893374 -0.194110 0.249110 122060 
1276680475 3107 25554 16.449308 678 562 461 1928.267782 -0.192428 0.244282 134413 
1277680475 3242 27043 16.682912 706 593 487 2020.789636 -0.190822 0.232086 148152 
1278680475 3399 28536 16.790821 733 638 496 2092.753751 -0.188467 0.223350 161661 
1279680475 3544 30189 17.036682 760 660 516 2190.854966 -0.187316 0.220553 177475 
1280680475 3678 31641 17.205546 779 671 557 2264.576944 -0.186008 0.218535 190369 
1281680475 3820 33024 17.290052 808 712 586 2328.469634 -0.185511 0.214367 202975 
1282680475 3966 34258 17.275845 836 764 612 2373.885527 -0.184727 0.210771 215082 
1283680475 4091 35517 17.363481 857 790 637 2434.531899 -0.184727 0.209355 227394 
1284680475 4218 36711 17.406828 879 829 652 2487.143670 -0.184598 0.206634 239914 
1285680475 4354 38012 17.460726 901 852 700 2542.454295 -0.184148 0.207050 253638 
1286680475 4503 39394 17.496780 921 887 736 2590.621364 -0.182824 0.204700 266789 
1287680475 4651 40774 17.533434 939 919 779 2643.709740 -0.182690 0.203667 281617 
1288680475 4770 42245 17.712788 962 929 810 2725.534591 -0.182896 0.204213 298237 
1289680475 4904 43655 17.803834 983 950 821 2790.669250 -0.182785 0.203045 314439 
1290680475 5040 45111 17.901190 1003 970 845 2852.745635 -0.182389 0.201592 330751 
1291680475 5157 46273 17.945705 1023 1000 861 2902.780299 -0.182036 0.200779 345057 
1292680475 5273 47722 18.100512 1043 1016 865 2971.911625 -0.181004 0.200558 361167 
1293680475 5353 48540 18.135625 1050 1039 876 3006.410611 -0.181407 0.199928 371243 
1294680475 5452 49618 18.201761 1064 1060 891 3048.326853 -0.180793 0.198755 383124 
1295680475 5579 50800 18.211149 1076 1127 886 3092.398638 -0.181543 0.195934 397846 
