Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1271680475 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1272680475 2601 20154 15.497116 601 488 386 1594.503652 -0.200891 0.287831 90069 
1273680475 2739 21386 15.615918 618 499 429 1656.530851 -0.196937 0.274889 99244 
1274680475 2850 22772 15.980351 643 521 422 1751.151579 -0.192202 0.260210 110668 
1275680475 2973 24124 16.228725 671 526 464 1845.852001 -0.192989 0.257575 121922 
1276680475 3107 25554 16.449308 685 550 481 1925.073705 -0.192253 0.253976 132988 
1277680475 3242 27043 16.682912 708 584 489 2020.728563 -0.192023 0.246180 146625 
1278680475 3399 28536 16.790821 726 624 522 2091.782877 -0.191365 0.237256 158969 
1279680475 3544 30189 17.036682 750 654 521 2189.493792 -0.189892 0.231066 174457 
1280680475 3678 31641 17.205546 770 673 558 2269.741164 -0.189664 0.226665 188282 
1281680475 3820 33024 17.290052 783 709 581 2333.830366 -0.189190 0.220905 201788 
1282680475 3966 34258 17.275845 796 759 617 2374.863338 -0.188316 0.217764 213745 
1283680475 4091 35517 17.363481 816 796 633 2436.085554 -0.188127 0.215106 226274 
1284680475 4218 36711 17.406828 832 825 660 2479.181128 -0.186661 0.210615 237447 
1285680475 4354 38012 17.460726 848 879 657 2535.531006 -0.185776 0.207685 251656 
1286680475 4503 39394 17.496780 864 922 674 2589.555852 -0.185592 0.204842 266585 
1287680475 4651 40774 17.533434 875 957 715 2642.840679 -0.186005 0.201858 280974 
1288680475 4770 42245 17.712788 891 964 734 2723.016352 -0.186212 0.201658 297435 
1289680475 4904 43655 17.803834 909 997 752 2784.030995 -0.185831 0.199911 312463 
1290680475 5040 45111 17.901190 928 1027 767 2846.386905 -0.185811 0.197827 327561 
1291680475 5157 46273 17.945705 956 1050 811 2897.998449 -0.186114 0.198663 340448 
1292680475 5273 47722 18.100512 973 1055 847 2974.074341 -0.185843 0.198948 358274 
1293680475 5353 48540 18.135625 979 1064 869 3006.126284 -0.185945 0.199854 368254 
1294680475 5452 49618 18.201761 994 1084 868 3052.287968 -0.185627 0.199150 380570 
1295680475 5579 50800 18.211149 1009 1114 905 3094.301488 -0.185510 0.199166 395449 
1296680475 5711 52053 18.229032 1022 1139 928 3136.947995 -0.185409 0.197164 410413 
1297680475 5856 53385 18.232582 1033 1184 938 3176.344604 -0.184969 0.194882 426439 
1298680475 6000 54735 18.245000 1052 1222 968 3222.685667 -0.184538 0.193724 443375 
1299680475 6145 55991 18.223271 1064 1264 996 3256.018226 -0.184383 0.192712 458772 
1300680475 6268 56994 18.185705 1076 1290 1038 3276.410338 -0.183955 0.192674 470694 
1301680475 6419 58274 18.156722 1089 1332 1076 3308.792335 -0.183767 0.191250 485855 
1302680475 6542 59514 18.194436 1102 1371 1072 3352.033323 -0.183934 0.189999 501196 
1303680475 6688 60769 18.172548 1111 1404 1103 3378.522727 -0.183229 0.189728 516135 
1304680475 6812 62071 18.224016 1121 1425 1135 3421.871697 -0.182881 0.190538 531931 
1305680475 6933 63373 18.281552 1135 1449 1155 3472.936680 -0.183566 0.191505 548229 
1306680475 7051 64453 18.281946 1148 1486 1158 3502.251028 -0.183400 0.191379 561779 
1307680475 7160 65455 18.283520 1160 1500 1193 3530.061453 -0.183414 0.190817 574422 
1308680475 7281 66377 18.232935 1169 1526 1225 3543.964291 -0.183138 0.189827 585946 
1309680475 7379 67336 18.250711 1173 1543 1268 3576.687356 -0.183309 0.190875 600695 
1310680475 7492 68214 18.209824 1188 1589 1285 3594.770155 -0.183437 0.190165 612020 
1311680475 7608 69034 18.147739 1201 1629 1301 3601.719243 -0.182991 0.188231 622513 
1312680475 7719 69938 18.121000 1210 1672 1309 3622.022283 -0.182848 0.187442 635903 
1313680475 7822 70776 18.096650 1216 1709 1323 3639.168499 -0.182509 0.186743 648022 
1314680475 7931 71663 18.071618 1231 1755 1337 3660.365402 -0.182505 0.186854 661575 
1315680475 8034 72677 18.092357 1246 1762 1378 3692.687578 -0.182288 0.187516 676936 
1316680475 8159 73649 18.053438 1255 1794 1412 3707.806349 -0.182258 0.187119 688945 
1317680475 8283 74586 18.009417 1262 1824 1435 3723.164312 -0.182511 0.186252 700789 
1318680475 8404 75614 17.994764 1275 1858 1467 3747.307949 -0.182562 0.185909 714967 
1319680475 8510 76518 17.983079 1287 1889 1491 3770.913984 -0.182763 0.185353 728977 
1320680475 8623 77558 17.988635 1292 1925 1499 3796.672852 -0.182703 0.184588 744080 
1321680475 8748 78559 17.960448 1303 1962 1528 3810.226109 -0.182053 0.183211 756870 
1322680475 8863 79484 17.936139 1316 2007 1544 3828.273948 -0.182142 0.182651 769301 
1323680475 8981 80372 17.898230 1324 2038 1568 3839.149538 -0.181823 0.181746 780601 
1324680475 9086 81288 17.893022 1334 2065 1606 3862.625358 -0.182119 0.182586 793439 
1325680475 9161 81861 17.871630 1339 2090 1616 3869.593931 -0.181841 0.183050 801247 
1326680475 9258 82643 17.853316 1344 2121 1633 3881.862605 -0.181554 0.182956 812621 
1327680475 9382 83475 17.794713 1351 2180 1656 3888.396930 -0.181487 0.182209 825338 
1328680475 9497 84382 17.770243 1365 2216 1666 3906.939033 -0.181631 0.182061 838423 
1329680475 9639 85337 17.706609 1375 2268 1700 3915.235813 -0.181529 0.181208 852560 
1330680475 9764 86298 17.676772 1383 2302 1721 3927.898197 -0.181081 0.180608 866407 
1331680475 9882 87226 17.653511 1392 2334 1735 3939.703501 -0.180685 0.179620 878262 
1332680475 10022 88222 17.605668 1399 2382 1776 3948.705248 -0.180503 0.178493 891462 
1333680475 10156 89171 17.560260 1404 2415 1822 3959.637653 -0.180551 0.177905 905296 
1334680475 10272 90087 17.540304 1410 2455 1846 3976.125389 -0.180777 0.177755 917853 
1335680475 10411 91055 17.492076 1421 2498 1894 3988.454903 -0.180970 0.177644 932311 
1336680475 10508 91971 17.504949 1432 2507 1929 4010.450133 -0.180780 0.177982 945504 
1337680475 10607 92916 17.519751 1445 2522 1934 4035.524276 -0.180729 0.177581 959533 
1338680475 10732 93838 17.487514 1459 2559 1957 4047.682818 -0.180698 0.177830 972282 
1339680475 10840 94694 17.471218 1465 2601 1984 4061.563838 -0.180681 0.177974 985302 
1340680475 10962 95651 17.451377 1472 2633 2010 4075.988323 -0.180429 0.177697 1000332 
1341680475 11061 96467 17.442727 1485 2668 2024 4095.255040 -0.180670 0.177123 1012590 
1342680475 11193 97332 17.391584 1498 2710 2061 4103.702671 -0.180678 0.175933 1025912 
1343680475 11299 98115 17.367024 1506 2732 2090 4112.336490 -0.180466 0.176158 1036866 
1344680475 11408 99035 17.362377 1511 2745 2124 4127.799965 -0.180275 0.176098 1049482 
1345680475 11492 99756 17.360947 1517 2765 2150 4141.532718 -0.180205 0.176275 1060482 
1346680475 11624 100700 17.326222 1526 2808 2177 4152.848245 -0.180300 0.175695 1074398 
1347680475 11742 101564 17.299268 1532 2850 2191 4164.728666 -0.180435 0.174833 1088128 
1348680475 11847 102385 17.284545 1540 2888 2201 4179.292310 -0.180561 0.174391 1100790 
1349680475 11939 103255 17.297094 1549 2906 2214 4200.712455 -0.180635 0.174629 1113346 
1350680475 12087 104125 17.229255 1557 2968 2251 4199.273600 -0.180386 0.173479 1125918 
1351680475 12198 104982 17.212986 1566 2998 2272 4213.158879 -0.180433 0.173319 1138952 
1352680475 12321 105774 17.169710 1574 3043 2295 4216.994562 -0.179962 0.172087 1151484 
1353680475 12459 106728 17.132675 1577 3079 2346 4224.824785 -0.179864 0.171549 1166170 
1354680475 12597 107756 17.108200 1588 3107 2395 4237.966976 -0.179783 0.171800 1181976 
1355680475 12715 108687 17.095871 1602 3138 2419 4252.132285 -0.179471 0.171844 1195457 
1356680475 12826 109512 17.076563 1610 3160 2456 4262.576329 -0.179321 0.171758 1208023 
1357680475 12920 110413 17.091796 1615 3155 2485 4280.768266 -0.178979 0.171834 1222387 
1358680475 13059 111309 17.047094 1621 3212 2510 4286.462823 -0.178879 0.170908 1236483 
1359680475 13170 112209 17.040091 1624 3229 2540 4301.253151 -0.178838 0.170917 1251299 
1360680475 13300 113278 17.034286 1633 3267 2555 4321.015188 -0.178906 0.171035 1268456 
1361680475 13435 114355 17.023446 1641 3286 2577 4338.760849 -0.178998 0.171658 1284494 
1362680475 13571 115366 17.001842 1648 3320 2602 4349.288630 -0.178888 0.171589 1297879 
1363680475 13699 116275 16.975692 1657 3363 2618 4359.659975 -0.178814 0.171600 1312007 
1364680475 13833 117189 16.943396 1666 3403 2654 4367.414299 -0.178562 0.171145 1326097 
1365680475 13973 118218 16.920919 1675 3432 2702 4380.038503 -0.178670 0.171092 1340559 
1366680475 14125 119240 16.883540 1680 3473 2741 4390.203611 -0.178659 0.170755 1357492 
1367680475 14276 120259 16.847716 1690 3538 2741 4399.849398 -0.178783 0.170238 1372362 
1368680475 14409 121253 16.830176 1705 3577 2749 4416.062183 -0.178897 0.170439 1388239 
1369680475 14566 122369 16.802005 1715 3625 2769 4429.707401 -0.178968 0.170198 1405744 
1370680475 14711 123351 16.769900 1721 3667 2799 4437.716675 -0.178922 0.170266 1420657 
1371680475 14826 124190 16.753001 1730 3697 2827 4450.133279 -0.179067 0.170228 1434539 
1372680475 14981 125108 16.702223 1741 3754 2849 4450.421067 -0.178846 0.169542 1447819 
1373680475 15136 125987 16.647331 1745 3807 2895 4445.949656 -0.178602 0.168613 1458880 
1374680475 15265 126780 16.610547 1749 3854 2916 4447.062168 -0.178307 0.168359 1471107 
1375680475 15382 127483 16.575608 1754 3895 2949 4447.625276 -0.178215 0.167570 1480255 
1376680475 15507 128229 16.538209 1764 3946 2967 4449.653834 -0.178234 0.167242 1490526 
1377680475 15644 129005 16.492585 1772 4010 2984 4449.291358 -0.178092 0.166065 1501591 
