Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1271680475 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1272680475 2601 20154 15.497116 598 502 391 1593.778547 -0.204735 0.314414 89754 
1273680475 2739 21386 15.615918 634 532 409 1651.063162 -0.200957 0.311793 97563 
1274680475 2850 22772 15.980351 653 548 422 1724.502456 -0.197791 0.306701 105775 
1275680475 2973 24124 16.228725 657 573 442 1785.848638 -0.195639 0.306506 114929 
1276680475 3107 25554 16.449308 672 596 451 1854.531703 -0.196080 0.306871 124964 
1277680475 3242 27043 16.682912 684 629 474 1930.560765 -0.196712 0.308656 135852 
1278680475 3399 28536 16.790821 710 666 481 1989.217417 -0.196375 0.304063 145269 
1279680475 3544 30189 17.036682 733 690 499 2075.782731 -0.196488 0.303257 157099 
1280680475 3678 31641 17.205546 769 713 503 2146.665579 -0.195117 0.300522 167230 
1281680475 3820 33024 17.290052 778 754 515 2198.520942 -0.194476 0.300644 176913 
1282680475 3966 34258 17.275845 786 779 540 2225.670197 -0.194323 0.300175 183559 
1283680475 4091 35517 17.363481 793 806 543 2266.096798 -0.194700 0.295890 191365 
1284680475 4218 36711 17.406828 799 833 553 2306.227122 -0.196092 0.296246 199335 
1285680475 4354 38012 17.460726 811 857 571 2347.208544 -0.195933 0.295525 208219 
1286680475 4503 39394 17.496780 827 886 588 2391.005552 -0.196694 0.296447 217339 
1287680475 4651 40774 17.533434 837 920 607 2435.991830 -0.197661 0.298464 226632 
1288680475 4770 42245 17.712788 859 942 631 2506.978197 -0.197420 0.300110 238550 
1289680475 4904 43655 17.803834 881 963 659 2557.570962 -0.197455 0.300240 249077 
1290680475 5040 45111 17.901190 897 985 686 2610.938492 -0.198221 0.302747 259685 
1291680475 5157 46273 17.945705 913 1007 691 2644.948614 -0.197571 0.302833 268229 
1292680475 5273 47722 18.100512 941 1023 716 2719.198938 -0.199102 0.305031 281454 
1293680475 5353 48540 18.135625 951 1029 728 2746.693069 -0.199050 0.306606 288727 
1294680475 5452 49618 18.201761 969 1045 742 2787.216434 -0.199292 0.305366 297140 
1295680475 5579 50800 18.211149 986 1066 766 2816.109697 -0.198546 0.305051 305988 
1296680475 5711 52053 18.229032 1011 1087 795 2856.828226 -0.198929 0.306272 316268 
1297680475 5856 53385 18.232582 1026 1131 816 2890.971995 -0.198630 0.305165 327726 
1298680475 6000 54735 18.245000 1041 1143 845 2923.808333 -0.198681 0.305140 337019 
1299680475 6145 55991 18.223271 1051 1179 876 2947.346135 -0.198277 0.305318 346986 
1300680475 6268 56994 18.185705 1064 1223 900 2961.217294 -0.197614 0.302016 353467 
1301680475 6419 58274 18.156722 1078 1251 924 2984.339617 -0.197076 0.302749 363369 
1302680475 6542 59514 18.194436 1086 1264 945 3017.785998 -0.197056 0.304408 373095 
1303680475 6688 60769 18.172548 1096 1290 972 3042.069378 -0.197235 0.304703 381412 
1304680475 6812 62071 18.224016 1106 1308 994 3081.848209 -0.197744 0.306013 392533 
1305680475 6933 63373 18.281552 1117 1329 1010 3121.965094 -0.197947 0.306133 403205 
1306680475 7051 64453 18.281946 1127 1354 1043 3146.571266 -0.198116 0.305890 412516 
1307680475 7160 65455 18.283520 1144 1370 1057 3171.912011 -0.198101 0.305601 421425 
1308680475 7281 66377 18.232935 1156 1385 1096 3185.656091 -0.198400 0.306139 428517 
1309680475 7379 67336 18.250711 1167 1403 1124 3208.828025 -0.198136 0.306660 436240 
1310680475 7492 68214 18.209824 1174 1437 1136 3222.356380 -0.198464 0.307226 443689 
1311680475 7608 69034 18.147739 1191 1462 1163 3229.381966 -0.198357 0.308457 449895 
1312680475 7719 69938 18.121000 1205 1487 1180 3246.890271 -0.198894 0.308942 457353 
1313680475 7822 70776 18.096650 1217 1505 1199 3263.167732 -0.199326 0.309655 463461 
1314680475 7931 71663 18.071618 1219 1533 1209 3275.840373 -0.200111 0.309255 469771 
1315680475 8034 72677 18.092357 1222 1551 1229 3304.549166 -0.200637 0.309320 480184 
1316680475 8159 73649 18.053438 1228 1580 1260 3315.529354 -0.201132 0.308614 487171 
1317680475 8283 74586 18.009417 1229 1594 1281 3327.559338 -0.201846 0.308852 494213 
1318680475 8404 75614 17.994764 1232 1615 1301 3351.918134 -0.203069 0.309701 502621 
1319680475 8510 76518 17.983079 1235 1634 1326 3367.220447 -0.203454 0.310077 508905 
1320680475 8623 77558 17.988635 1243 1653 1347 3389.844138 -0.203963 0.310442 517588 
1321680475 8748 78559 17.960448 1249 1687 1373 3405.532236 -0.204541 0.310401 525976 
1322680475 8863 79484 17.936139 1251 1713 1397 3420.164955 -0.205043 0.310492 533215 
1323680475 8981 80372 17.898230 1254 1732 1421 3431.612293 -0.205665 0.311378 539445 
1324680475 9086 81288 17.893022 1261 1750 1430 3452.468853 -0.206307 0.312397 546673 
1325680475 9161 81861 17.871630 1263 1758 1450 3460.071826 -0.206690 0.312906 550644 
1326680475 9258 82643 17.853316 1266 1779 1473 3469.202636 -0.206799 0.312500 556421 
1327680475 9382 83475 17.794713 1272 1807 1493 3471.092518 -0.206817 0.311194 562289 
1328680475 9497 84382 17.770243 1278 1831 1511 3483.381910 -0.206749 0.311992 569066 
1329680475 9639 85337 17.706609 1282 1880 1531 3486.979770 -0.206626 0.311999 575966 
1330680475 9764 86298 17.676772 1293 1908 1546 3502.786973 -0.206981 0.311913 583784 
1331680475 9882 87226 17.653511 1301 1941 1558 3516.454969 -0.206890 0.311826 591229 
1332680475 10022 88222 17.605668 1307 1974 1580 3524.372979 -0.207139 0.311691 597649 
1333680475 10156 89171 17.560260 1313 2001 1593 3529.509256 -0.206821 0.311018 604328 
1334680475 10272 90087 17.540304 1315 2027 1605 3539.890966 -0.206412 0.310938 611322 
1335680475 10411 91055 17.492076 1320 2060 1635 3550.864662 -0.206798 0.311778 618571 
1336680475 10508 91971 17.504949 1327 2080 1648 3566.405025 -0.206557 0.311552 625622 
1337680475 10607 92916 17.519751 1329 2097 1657 3588.082021 -0.206785 0.312480 633580 
1338680475 10732 93838 17.487514 1339 2126 1684 3602.438688 -0.207023 0.314415 640836 
1339680475 10840 94694 17.471218 1342 2157 1702 3615.942804 -0.207304 0.314584 647676 
1340680475 10962 95651 17.451377 1355 2188 1724 3631.899653 -0.207636 0.314572 655794 
1341680475 11061 96467 17.442727 1361 2206 1751 3645.618118 -0.207604 0.314954 662594 
1342680475 11193 97332 17.391584 1373 2254 1777 3650.753864 -0.207561 0.314593 670046 
1343680475 11299 98115 17.367024 1384 2273 1800 3658.939021 -0.207740 0.314955 676308 
1344680475 11408 99035 17.362377 1405 2291 1818 3677.410414 -0.207497 0.314994 682943 
1345680475 11492 99756 17.360947 1416 2301 1840 3695.743648 -0.207973 0.316376 689011 
1346680475 11624 100700 17.326222 1426 2329 1863 3710.905368 -0.208368 0.317262 696734 
1347680475 11742 101564 17.299268 1429 2367 1878 3722.008687 -0.208723 0.317312 703381 
1348680475 11847 102385 17.284545 1442 2397 1896 3730.411075 -0.208398 0.316370 709212 
1349680475 11939 103255 17.297094 1452 2418 1905 3746.696708 -0.208355 0.316590 715218 
1350680475 12087 104125 17.229255 1459 2455 1942 3743.377678 -0.208206 0.315772 720641 
1351680475 12198 104982 17.212986 1463 2485 1958 3754.487621 -0.208411 0.315650 727654 
1352680475 12321 105774 17.169710 1465 2519 1986 3758.567162 -0.208697 0.315092 734496 
1353680475 12459 106728 17.132675 1470 2553 2018 3769.941729 -0.209222 0.315513 742836 
1354680475 12597 107756 17.108200 1477 2577 2049 3781.693419 -0.209449 0.315876 750538 
1355680475 12715 108687 17.095871 1479 2614 2063 3798.716005 -0.209867 0.316855 759464 
1356680475 12826 109512 17.076563 1486 2630 2091 3811.183378 -0.210497 0.317598 766124 
1357680475 12920 110413 17.091796 1490 2656 2098 3828.205882 -0.210584 0.317590 774550 
1358680475 13059 111309 17.047094 1494 2692 2125 3828.550731 -0.210558 0.316714 780307 
1359680475 13170 112209 17.040091 1494 2716 2149 3837.872589 -0.210623 0.316699 787076 
1360680475 13300 113278 17.034286 1495 2756 2180 3853.294887 -0.210711 0.316426 796783 
1361680475 13435 114355 17.023446 1501 2774 2218 3869.934797 -0.210967 0.317637 805530 
1362680475 13571 115366 17.001842 1502 2797 2247 3878.938030 -0.211141 0.318069 813808 
1363680475 13699 116275 16.975692 1506 2831 2261 3885.465946 -0.211149 0.318210 820876 
1364680475 13833 117189 16.943396 1513 2877 2284 3890.552302 -0.211305 0.317471 827650 
1365680475 13973 118218 16.920919 1520 2913 2313 3900.193230 -0.211407 0.316724 835601 
1366680475 14125 119240 16.883540 1529 2941 2342 3904.034832 -0.211455 0.316942 841999 
1367680475 14276 120259 16.847716 1536 2993 2366 3910.079434 -0.211894 0.316532 848913 
1368680475 14409 121253 16.830176 1539 3026 2385 3920.166285 -0.211883 0.316150 857201 
1369680475 14566 122369 16.802005 1546 3079 2410 3926.701085 -0.211937 0.316068 865970 
1370680475 14711 123351 16.769900 1555 3125 2442 3935.971722 -0.212066 0.316405 875294 
1371680475 14826 124190 16.753001 1558 3151 2472 3943.905032 -0.212175 0.316399 881626 
1372680475 14981 125108 16.702223 1563 3175 2518 3947.715373 -0.212451 0.316624 889006 
1373680475 15136 125987 16.647331 1564 3227 2555 3952.052193 -0.212540 0.316707 896922 
1374680475 15265 126780 16.610547 1570 3268 2564 3959.674681 -0.212813 0.316975 903108 
1375680475 15382 127483 16.575608 1570 3301 2584 3965.847484 -0.212856 0.316485 908687 
1376680475 15507 128229 16.538209 1576 3335 2619 3970.853163 -0.212756 0.316423 915856 
1377680475 15644 129005 16.492585 1581 3371 2643 3973.650857 -0.212799 0.316330 921727 
1378680475 15750 129694 16.469079 1582 3396 2671 3977.499302 -0.212997 0.316191 926561 
1379680475 15862 130362 16.437019 1586 3441 2686 3980.448998 -0.213020 0.315887 932292 
1380680475 15975 131145 16.418779 1594 3471 2722 3985.339468 -0.212912 0.315674 937809 
1381680475 16084 131853 16.395548 1603 3504 2738 3990.903755 -0.213020 0.315612 943003 
1382680475 16227 132689 16.354101 1613 3540 2770 3992.773156 -0.212927 0.315644 949043 
1383680475 16373 133552 16.313687 1628 3584 2799 3996.696024 -0.212928 0.315914 954585 
1384680475 16502 134380 16.286511 1643 3628 2819 4001.184705 -0.212824 0.315664 960743 
1385680475 16629 135093 16.247880 1661 3662 2856 4001.253232 -0.212443 0.315549 966252 
1386680475 16741 135924 16.238456 1672 3681 2885 4008.885610 -0.212163 0.315481 972672 
1387680475 16881 136858 16.214442 1687 3720 2923 4014.442746 -0.211801 0.315078 981409 
1388680475 16983 137475 16.189719 1692 3750 2951 4015.701937 -0.211718 0.314466 985923 
1389680475 17110 138258 16.161075 1699 3786 2978 4019.531970 -0.211762 0.314179 991495 
1390680475 17247 139128 16.133588 1700 3817 3021 4019.451615 -0.211747 0.313771 997385 
1391680475 17381 139977 16.106898 1714 3872 3031 4020.839883 -0.211551 0.313055 1003342 
1392680475 17484 140696 16.094258 1726 3906 3046 4027.917525 -0.211398 0.313095 1008591 
1393680475 17636 141611 16.059311 1737 3953 3077 4029.952370 -0.211368 0.313230 1015088 
1394680475 17763 142345 16.027135 1738 3996 3097 4029.628666 -0.211232 0.312285 1020340 
1395680475 17900 143114 15.990391 1738 4034 3132 4026.268603 -0.211120 0.311878 1024919 
1396680475 18031 143997 15.972159 1743 4071 3149 4028.453885 -0.210813 0.310766 1029829 
1397680475 18165 144779 15.940435 1749 4110 3179 4028.220094 -0.210429 0.309967 1034612 
1398680475 18284 145551 15.921133 1753 4150 3198 4030.368847 -0.210194 0.309062 1039922 
1399680475 18407 146342 15.900690 1757 4182 3239 4033.300484 -0.209970 0.308819 1046210 
1400680475 18517 147141 15.892531 1763 4214 3261 4042.801534 -0.209968 0.308683 1053233 
1401680475 18642 147891 15.866431 1768 4254 3288 4047.835318 -0.210123 0.308703 1060449 
1402680475 18755 148641 15.850813 1772 4280 3327 4052.887337 -0.210295 0.308611 1066576 
1403680475 18869 149302 15.825110 1777 4314 3337 4054.361015 -0.210336 0.308628 1071413 
1404680475 18980 149969 15.802845 1782 4344 3358 4055.873340 -0.210390 0.308313 1075532 
1405680475 19095 150773 15.791883 1791 4376 3386 4064.087457 -0.210353 0.308526 1081910 
1406680475 19204 151498 15.777755 1794 4400 3406 4069.542283 -0.210270 0.308030 1088202 
1407680475 19303 152160 15.765425 1798 4433 3415 4077.657877 -0.210496 0.308338 1094189 
1408680475 19413 152818 15.743883 1802 4470 3434 4079.581724 -0.210539 0.308621 1098586 
1409680475 19508 153493 15.736416 1804 4491 3461 4086.465553 -0.210685 0.308741 1104436 
1410680475 19617 154171 15.718102 1811 4517 3490 4095.070704 -0.211003 0.308793 1109762 
1411680475 19720 154903 15.710243 1815 4538 3514 4104.128093 -0.211045 0.308688 1114959 
1412680475 19838 155687 15.695836 1816 4570 3535 4112.065430 -0.211160 0.308708 1121918 
1413680475 19963 156443 15.673296 1821 4613 3561 4119.839102 -0.211355 0.308918 1128513 
1414680475 20075 157187 15.659975 1826 4621 3603 4127.300025 -0.211537 0.309563 1135232 
1415680475 20190 157967 15.648044 1836 4659 3626 4137.121248 -0.211649 0.309420 1142012 
1416680475 20325 158717 15.617909 1850 4715 3645 4139.586814 -0.211524 0.308916 1148696 
1417680475 20432 159450 15.607870 1857 4745 3666 4148.622553 -0.211843 0.308838 1153903 
1418680475 20532 160139 15.598967 1869 4767 3683 4156.557569 -0.211847 0.309055 1159821 
1419680475 20604 160643 15.593380 1875 4793 3694 4164.143176 -0.211807 0.309156 1165279 
1420680475 20703 161300 15.582283 1880 4826 3717 4171.366855 -0.211953 0.309324 1170845 
1421680475 20801 161974 15.573674 1891 4855 3728 4179.141484 -0.212071 0.309420 1176458 
1422680475 20906 162771 15.571702 1895 4892 3734 4189.076820 -0.212196 0.309404 1183845 
1423680475 21003 163455 15.564919 1903 4916 3752 4197.884683 -0.212458 0.309969 1189463 
1424680475 21108 164128 15.551260 1907 4941 3779 4202.101289 -0.212569 0.309695 1194672 
1425680475 21206 164808 15.543525 1912 4952 3810 4207.149297 -0.212597 0.309693 1199830 
1426680475 21342 165618 15.520382 1918 4993 3831 4212.051260 -0.212760 0.309579 1206272 
1427680475 21466 166451 15.508339 1929 5028 3853 4221.280723 -0.212891 0.309627 1213037 
1428680475 21580 167242 15.499722 1945 5055 3893 4233.824930 -0.213012 0.310419 1220610 
1429680475 21688 167977 15.490317 1948 5090 3902 4244.283936 -0.212980 0.310752 1228003 
1430680475 21796 168700 15.479905 1954 5125 3923 4253.782988 -0.212970 0.311043 1235197 
1431680475 21897 169443 15.476367 1968 5158 3931 4266.892086 -0.213045 0.311420 1242027 
1432680475 22013 170163 15.460228 1981 5196 3953 4272.558579 -0.213020 0.311477 1248983 
1433680475 22123 170834 15.444018 1989 5240 3969 4276.013380 -0.213155 0.311114 1254956 
1434680475 22235 171503 15.426400 1991 5272 3999 4279.468496 -0.213420 0.310780 1259811 
1435680475 22336 172126 15.412428 1994 5303 4022 4284.091422 -0.213742 0.310602 1264897 
1436680475 22448 172780 15.393799 1995 5323 4060 4291.433357 -0.213998 0.311197 1270119 
1437680475 22553 173348 15.372500 2002 5365 4064 4294.548397 -0.214069 0.311183 1274384 
1438680475 22653 173960 15.358672 2007 5398 4085 4299.514060 -0.214125 0.310961 1279271 
1439680475 22771 174645 15.339247 2014 5444 4115 4304.677616 -0.213969 0.310703 1284668 
1440680475 22863 175333 15.337707 2019 5466 4134 4314.159822 -0.214071 0.310930 1291036 
1441680475 22965 176037 15.330895 2021 5495 4155 4324.768735 -0.214146 0.311035 1296940 
1442680475 23064 176804 15.331599 2027 5501 4201 4335.922477 -0.214117 0.311300 1304380 
1443680475 23166 177609 15.333592 2041 5516 4228 4350.022101 -0.214121 0.311793 1312589 
1444680475 23287 178449 15.326062 2051 5542 4255 4359.459441 -0.214217 0.311973 1320105 
1445680475 23407 179313 15.321314 2057 5572 4275 4368.433546 -0.214349 0.311663 1327830 
1446680475 23518 180095 15.315503 2062 5596 4300 4379.041330 -0.214411 0.311753 1334449 
1447680475 23640 180857 15.300931 2075 5629 4324 4387.621489 -0.214369 0.311881 1341998 
1448680475 23754 181603 15.290309 2084 5661 4342 4393.687716 -0.214415 0.311817 1347655 
1449680475 23877 182344 15.273611 2100 5706 4346 4401.681367 -0.214423 0.311459 1354108 
1450680475 23994 183070 15.259648 2115 5729 4370 4406.981829 -0.214306 0.311664 1360388 
1451680475 24097 183698 15.246545 2122 5761 4395 4410.667801 -0.214403 0.311505 1365254 
1452680475 24191 184363 15.242280 2131 5791 4418 4421.790501 -0.214636 0.312081 1371352 
1453680475 24303 185027 15.226680 2138 5825 4434 4426.440851 -0.214723 0.311907 1376678 
1454680475 24407 185792 15.224485 2146 5852 4448 4437.908059 -0.214863 0.312368 1384629 
1455680475 24530 186613 15.215084 2153 5898 4460 4445.724582 -0.214930 0.312567 1392859 
1456680475 24672 187463 15.196417 2169 5950 4479 4454.422260 -0.214974 0.312764 1399765 
1457680475 24759 187985 15.185185 2172 5976 4504 4457.946928 -0.215180 0.312840 1403896 
