Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1271680475 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1272680475 2601 20154 15.497116 605 489 386 1603.113418 -0.200445 0.292512 91540 
1273680475 2739 21386 15.615918 639 524 407 1669.767798 -0.195940 0.275345 100951 
1274680475 2850 22772 15.980351 663 536 415 1778.401404 -0.195550 0.269424 112951 
1275680475 2973 24124 16.228725 685 546 455 1865.977800 -0.194672 0.261407 124167 
1276680475 3107 25554 16.449308 704 579 467 1952.361764 -0.193927 0.253543 136257 
1277680475 3242 27043 16.682912 728 606 476 2039.909932 -0.191174 0.242946 149814 
1278680475 3399 28536 16.790821 746 651 505 2109.909385 -0.190116 0.237330 163156 
1279680475 3544 30189 17.036682 767 685 520 2209.089729 -0.190158 0.229450 178586 
1280680475 3678 31641 17.205546 793 717 536 2293.665579 -0.190491 0.226465 192305 
1281680475 3820 33024 17.290052 807 740 562 2351.578010 -0.189497 0.222383 205153 
1282680475 3966 34258 17.275845 831 794 583 2391.710540 -0.188129 0.215037 215936 
1283680475 4091 35517 17.363481 850 830 608 2452.903447 -0.187405 0.212118 229458 
1284680475 4218 36711 17.406828 874 857 650 2496.695116 -0.185953 0.210565 240076 
1285680475 4354 38012 17.460726 883 891 684 2550.145154 -0.185646 0.209784 254057 
1286680475 4503 39394 17.496780 906 931 703 2603.360426 -0.183884 0.205922 269080 
1287680475 4651 40774 17.533434 925 948 763 2654.813588 -0.182824 0.205955 284108 
1288680475 4770 42245 17.712788 942 946 799 2734.676730 -0.183039 0.207569 300680 
1289680475 4904 43655 17.803834 969 973 816 2802.299755 -0.183133 0.207616 317152 
1290680475 5040 45111 17.901190 991 989 861 2867.405159 -0.183283 0.207308 333309 
1291680475 5157 46273 17.945705 1000 1009 879 2914.101609 -0.183075 0.205214 347590 
1292680475 5273 47722 18.100512 1021 1020 905 2993.885454 -0.183523 0.204674 365600 
1293680475 5353 48540 18.135625 1031 1043 908 3023.069681 -0.182901 0.203300 375663 
1294680475 5452 49618 18.201761 1046 1058 926 3073.488261 -0.183015 0.203836 388986 
1295680475 5579 50800 18.211149 1057 1089 947 3108.350242 -0.182292 0.201320 401976 
1296680475 5711 52053 18.229032 1078 1132 960 3151.879531 -0.182062 0.199671 416837 
1297680475 5856 53385 18.232582 1098 1180 980 3199.668374 -0.182817 0.198256 433340 
1298680475 6000 54735 18.245000 1114 1225 1002 3243.243333 -0.182600 0.198221 450430 
1299680475 6145 55991 18.223271 1123 1257 1040 3274.461513 -0.182509 0.198025 465556 
1300680475 6268 56994 18.185705 1139 1298 1072 3300.086152 -0.182585 0.197227 478065 
1301680475 6419 58274 18.156722 1161 1325 1125 3335.319832 -0.182431 0.197814 493832 
1302680475 6542 59514 18.194436 1180 1354 1130 3380.236625 -0.182338 0.198110 509307 
1303680475 6688 60769 18.172548 1191 1404 1151 3410.726376 -0.182109 0.196315 525601 
1304680475 6812 62071 18.224016 1204 1415 1166 3459.523782 -0.182353 0.198042 543140 
1305680475 6933 63373 18.281552 1219 1444 1171 3505.731429 -0.181800 0.197537 561260 
1306680475 7051 64453 18.281946 1229 1481 1188 3536.033470 -0.181438 0.195800 576288 
1307680475 7160 65455 18.283520 1236 1505 1210 3564.386313 -0.181489 0.194613 590011 
1308680475 7281 66377 18.232935 1245 1553 1223 3581.377283 -0.181564 0.193687 602784 
1309680475 7379 67336 18.250711 1256 1592 1224 3611.459818 -0.181620 0.192040 616136 
1310680475 7492 68214 18.209824 1265 1627 1243 3629.980246 -0.181925 0.191978 627182 
1311680475 7608 69034 18.147739 1273 1674 1286 3638.878812 -0.181643 0.190248 638650 
1312680475 7719 69938 18.121000 1282 1699 1318 3657.854126 -0.181934 0.189727 649861 
1313680475 7822 70776 18.096650 1292 1718 1344 3673.830478 -0.181851 0.189969 660589 
1314680475 7931 71663 18.071618 1299 1756 1354 3691.105283 -0.181907 0.189108 672629 
1315680475 8034 72677 18.092357 1307 1755 1392 3720.458800 -0.181892 0.189918 686119 
1316680475 8159 73649 18.053438 1318 1792 1430 3736.942763 -0.181961 0.188824 699399 
1317680475 8283 74586 18.009417 1322 1850 1445 3752.136183 -0.181995 0.188234 713723 
1318680475 8404 75614 17.994764 1339 1884 1461 3776.289862 -0.181958 0.188213 727859 
1319680475 8510 76518 17.983079 1358 1912 1474 3798.129260 -0.182064 0.187498 739003 
1320680475 8623 77558 17.988635 1369 1940 1498 3826.765627 -0.182316 0.187914 753482 
1321680475 8748 78559 17.960448 1376 1968 1535 3846.508916 -0.182517 0.187915 767248 
1322680475 8863 79484 17.936139 1384 1996 1562 3864.752116 -0.182514 0.187468 780368 
1323680475 8981 80372 17.898230 1393 2034 1585 3876.016479 -0.182126 0.186694 793053 
1324680475 9086 81288 17.893022 1399 2057 1604 3897.388290 -0.182292 0.186501 805813 
1325680475 9161 81861 17.871630 1403 2069 1634 3904.497762 -0.182101 0.186560 813444 
1326680475 9258 82643 17.853316 1407 2107 1646 3917.199611 -0.181885 0.185420 824483 
1327680475 9382 83475 17.794713 1411 2153 1675 3921.829461 -0.181778 0.184033 836470 
1328680475 9497 84382 17.770243 1418 2182 1692 3936.782774 -0.181765 0.183902 848948 
1329680475 9639 85337 17.706609 1427 2228 1725 3941.242453 -0.181417 0.182553 861785 
1330680475 9764 86298 17.676772 1432 2253 1763 3954.678410 -0.181297 0.182282 876031 
1331680475 9882 87226 17.653511 1447 2282 1794 3969.461850 -0.180991 0.181856 889766 
1332680475 10022 88222 17.605668 1455 2341 1809 3980.455598 -0.180806 0.180995 905150 
1333680475 10156 89171 17.560260 1470 2382 1857 3988.710122 -0.180355 0.180924 918319 
1334680475 10272 90087 17.540304 1481 2410 1876 4004.089759 -0.180169 0.180498 931711 
1335680475 10411 91055 17.492076 1489 2449 1919 4013.412352 -0.179949 0.179536 945406 
1336680475 10508 91971 17.504949 1497 2462 1932 4038.156072 -0.179892 0.179725 959847 
1337680475 10607 92916 17.519751 1502 2478 1950 4060.147638 -0.179701 0.178713 973886 
1338680475 10732 93838 17.487514 1512 2533 1958 4072.777674 -0.179749 0.177474 986655 
1339680475 10840 94694 17.471218 1522 2566 1980 4088.150923 -0.179744 0.176746 999535 
1340680475 10962 95651 17.451377 1530 2592 2004 4104.925014 -0.179664 0.175856 1014872 
1341680475 11061 96467 17.442727 1535 2614 2029 4119.769279 -0.179636 0.176256 1027784 
1342680475 11193 97332 17.391584 1544 2655 2061 4122.900205 -0.179521 0.175131 1038298 
1343680475 11299 98115 17.367024 1547 2701 2066 4129.742455 -0.179290 0.174662 1048617 
1344680475 11408 99035 17.362377 1555 2730 2080 4146.618513 -0.179243 0.174269 1062442 
1345680475 11492 99756 17.360947 1558 2744 2106 4158.975287 -0.179140 0.173695 1072676 
