Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1271680475 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1272680475 2601 20154 15.497116 596 496 386 1590.574394 -0.198469 0.286478 90841 
1273680475 2739 21386 15.615918 622 526 408 1653.820372 -0.196284 0.272344 99445 
1274680475 2850 22772 15.980351 638 534 428 1747.341053 -0.192967 0.261245 110592 
1275680475 2973 24124 16.228725 663 552 441 1833.184662 -0.191999 0.251555 121377 
1276680475 3107 25554 16.449308 691 581 451 1918.561313 -0.189571 0.243692 133346 
1277680475 3242 27043 16.682912 718 602 478 2004.250463 -0.185913 0.233571 146994 
1278680475 3399 28536 16.790821 745 629 516 2080.542513 -0.184755 0.229465 160524 
1279680475 3544 30189 17.036682 763 641 550 2168.325056 -0.183149 0.225254 174765 
1280680475 3678 31641 17.205546 788 661 567 2245.384448 -0.181661 0.219212 188219 
1281680475 3820 33024 17.290052 809 702 595 2311.250262 -0.182040 0.218248 201754 
1282680475 3966 34258 17.275845 828 759 627 2359.257690 -0.182277 0.212972 214121 
1283680475 4091 35517 17.363481 846 791 643 2412.652652 -0.180777 0.208970 226340 
1284680475 4218 36711 17.406828 874 839 651 2462.929350 -0.180460 0.205091 237581 
1285680475 4354 38012 17.460726 896 863 682 2515.166284 -0.179861 0.203376 250304 
1286680475 4503 39394 17.496780 917 914 691 2573.014435 -0.180304 0.204127 264492 
1287680475 4651 40774 17.533434 935 949 710 2624.712105 -0.180059 0.203172 278323 
1288680475 4770 42245 17.712788 949 958 737 2696.464151 -0.179841 0.200855 293105 
1289680475 4904 43655 17.803834 973 985 766 2759.962887 -0.179710 0.200555 308808 
1290680475 5040 45111 17.901190 992 1011 769 2823.779762 -0.179582 0.197659 324708 
1291680475 5157 46273 17.945705 1006 1030 792 2872.882296 -0.179805 0.197518 338361 
1292680475 5273 47722 18.100512 1028 1035 816 2949.898729 -0.179693 0.197904 355152 
1293680475 5353 48540 18.135625 1036 1047 845 2984.566038 -0.180001 0.198472 365311 
1294680475 5452 49618 18.201761 1047 1065 861 3029.987894 -0.180240 0.197855 377751 
1295680475 5579 50800 18.211149 1064 1096 881 3070.367808 -0.179910 0.196149 392179 
1296680475 5711 52053 18.229032 1081 1125 916 3116.918578 -0.179991 0.196895 407979 
1297680475 5856 53385 18.232582 1098 1173 948 3162.196038 -0.180057 0.195653 424605 
1298680475 6000 54735 18.245000 1121 1222 961 3211.893333 -0.180392 0.195895 441887 
1299680475 6145 55991 18.223271 1128 1261 998 3242.703662 -0.180234 0.194261 457483 
1300680475 6268 56994 18.185705 1140 1311 1015 3266.324186 -0.179829 0.191875 470286 
1301680475 6419 58274 18.156722 1150 1344 1056 3295.915875 -0.179417 0.190271 486416 
1302680475 6542 59514 18.194436 1161 1368 1087 3342.690614 -0.179634 0.190931 503722 
1303680475 6688 60769 18.172548 1185 1412 1119 3376.713218 -0.179538 0.190733 519542 
1304680475 6812 62071 18.224016 1203 1446 1122 3425.982971 -0.179743 0.190349 536385 
1305680475 6933 63373 18.281552 1221 1465 1147 3474.994086 -0.179904 0.191561 552916 
1306680475 7051 64453 18.281946 1239 1474 1183 3506.859736 -0.179798 0.191967 566847 
1307680475 7160 65455 18.283520 1255 1502 1209 3538.164525 -0.180179 0.191446 579379 
1308680475 7281 66377 18.232935 1266 1529 1241 3553.401181 -0.180033 0.190697 590376 
1309680475 7379 67336 18.250711 1276 1525 1266 3581.922212 -0.180115 0.190327 601939 
1310680475 7492 68214 18.209824 1284 1568 1282 3596.532301 -0.180177 0.188602 613000 
1311680475 7608 69034 18.147739 1295 1619 1302 3608.114616 -0.180217 0.187325 625057 
1312680475 7719 69938 18.121000 1297 1660 1324 3623.549164 -0.180109 0.187740 636956 
1313680475 7822 70776 18.096650 1311 1687 1341 3639.777295 -0.179498 0.186825 648602 
1314680475 7931 71663 18.071618 1323 1715 1363 3656.908587 -0.179330 0.186225 659568 
1315680475 8034 72677 18.092357 1336 1744 1364 3685.823002 -0.179162 0.185290 672714 
1316680475 8159 73649 18.053438 1351 1790 1378 3702.270131 -0.179024 0.184773 684895 
1317680475 8283 74586 18.009417 1359 1836 1407 3712.735241 -0.178495 0.182773 697440 
1318680475 8404 75614 17.994764 1367 1868 1436 3736.665159 -0.178726 0.183521 712024 
1319680475 8510 76518 17.983079 1383 1895 1458 3760.771093 -0.178877 0.183614 724864 
