Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165173426 8001 18422 4.604924 46 2054 1325 42.193976 0.207425 0.092298 4178 
1165273426 8038 18564 4.619059 49 2064 1330 42.531973 0.206028 0.093191 4237 
1165373426 8076 18711 4.633730 49 2067 1339 42.835315 0.207686 0.093474 4301 
1165473426 8111 18879 4.655160 49 2060 1349 43.213167 0.207983 0.093919 4355 
1165573426 8137 18988 4.667076 50 2068 1348 43.494900 0.206654 0.095366 4395 
1165673426 8160 19095 4.680147 50 2073 1342 43.737010 0.205299 0.096228 4435 
1165773426 8181 19173 4.687202 50 2072 1350 43.907346 0.205521 0.096617 4461 
1165873426 8215 19299 4.698478 50 2078 1355 44.178941 0.205786 0.098404 4522 
1165973426 8257 19435 4.707521 51 2090 1355 44.404505 0.205329 0.099918 4574 
1166073426 8298 19602 4.724512 51 2098 1356 44.718727 0.204799 0.101201 4633 
1166173426 8328 19726 4.737272 52 2097 1362 44.976465 0.204142 0.101756 4676 
1166273426 8346 19822 4.750060 52 2089 1372 45.240834 0.202574 0.101857 4701 
1166373426 8359 19918 4.765642 53 2083 1381 45.562627 0.201936 0.102326 4735 
1166473426 8389 20042 4.778162 53 2093 1382 45.897485 0.201203 0.102988 4791 
1166573426 8415 20171 4.794058 53 2083 1397 46.214141 0.199614 0.103224 4832 
1166673426 8447 20313 4.809518 54 2077 1414 46.558778 0.197991 0.104326 4891 
1166773426 8476 20461 4.827985 54 2079 1415 46.959887 0.195149 0.104706 4943 
1166873426 8504 20566 4.836783 54 2087 1412 47.161806 0.195193 0.104640 4978 
1166973426 8516 20633 4.845702 54 2084 1414 47.297088 0.195314 0.105378 5006 
1167073426 8538 20763 4.863668 54 2079 1413 47.677208 0.194083 0.105378 5053 
1167173426 8558 20871 4.877541 54 2077 1418 47.958401 0.194452 0.105447 5093 
1167273426 8582 20982 4.889769 54 2083 1419 48.253321 0.192473 0.105284 5137 
1167373426 8612 21105 4.901301 54 2090 1423 48.536693 0.191632 0.104946 5179 
1167473426 8635 21213 4.913260 54 2090 1427 48.786103 0.191662 0.105376 5220 
