Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165173426 8001 18422 4.604924 46 2056 1325 42.214473 0.207672 0.092452 4174 
1165273426 8038 18564 4.619059 46 2068 1324 42.544414 0.207932 0.091911 4216 
1165373426 8076 18711 4.633730 47 2073 1339 42.965825 0.205009 0.092526 4272 
1165473426 8111 18879 4.655160 47 2089 1321 43.446431 0.203859 0.092719 4327 
1165573426 8137 18988 4.667076 47 2090 1329 43.731351 0.203695 0.093658 4372 
1165673426 8160 19095 4.680147 47 2100 1324 44.041667 0.202746 0.093202 4404 
1165773426 8181 19173 4.687202 47 2109 1331 44.244224 0.201323 0.093350 4428 
1165873426 8215 19299 4.698478 48 2124 1336 44.543396 0.201298 0.093461 4471 
1165973426 8257 19435 4.707521 49 2140 1340 44.797142 0.200218 0.093976 4511 
1166073426 8298 19602 4.724512 49 2148 1354 45.190889 0.199636 0.094020 4568 
1166173426 8328 19726 4.737272 50 2156 1362 45.536744 0.198830 0.094152 4613 
1166273426 8346 19822 4.750060 50 2154 1368 45.822909 0.198196 0.094392 4652 
1166373426 8359 19918 4.765642 50 2150 1371 46.172509 0.198078 0.094255 4688 
1166473426 8389 20042 4.778162 50 2146 1388 46.428180 0.199555 0.094611 4723 
1166573426 8415 20171 4.794058 50 2154 1378 46.844207 0.200492 0.094847 4784 
1166673426 8447 20313 4.809518 54 2170 1376 47.246123 0.198685 0.094974 4841 
1166773426 8476 20461 4.827985 54 2169 1380 47.702454 0.198143 0.096126 4895 
1166873426 8504 20566 4.836783 54 2177 1387 47.955315 0.197712 0.096034 4938 
1166973426 8516 20633 4.845702 54 2181 1384 48.147957 0.197254 0.096303 4960 
1167073426 8538 20763 4.863668 54 2178 1393 48.542047 0.197063 0.096335 5001 
1167173426 8558 20871 4.877541 54 2179 1393 48.838747 0.196924 0.096846 5044 
1167273426 8582 20982 4.889769 54 2188 1386 49.137497 0.196546 0.096680 5083 
1167373426 8612 21105 4.901301 54 2196 1390 49.424524 0.196070 0.096594 5123 
