Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165173426 8001 18422 4.604924 46 2058 1322 42.239720 0.207315 0.092162 4175 
1165273426 8038 18564 4.619059 46 2069 1322 42.549390 0.208122 0.092197 4233 
1165373426 8076 18711 4.633730 46 2072 1327 42.818722 0.209621 0.092882 4280 
1165473426 8111 18879 4.655160 46 2072 1329 43.219825 0.209459 0.093754 4341 
1165573426 8137 18988 4.667076 46 2080 1325 43.508910 0.209966 0.093589 4379 
1165673426 8160 19095 4.680147 46 2078 1336 43.783578 0.208480 0.094328 4420 
1165773426 8181 19173 4.687202 46 2077 1344 43.925437 0.208794 0.094861 4444 
1165873426 8215 19299 4.698478 47 2097 1343 44.288253 0.207824 0.094478 4493 
1165973426 8257 19435 4.707521 47 2110 1350 44.519559 0.207009 0.095095 4542 
1166073426 8298 19602 4.724512 47 2114 1358 44.916124 0.206653 0.096031 4605 
1166173426 8328 19726 4.737272 48 2117 1356 45.207493 0.205504 0.097129 4650 
1166273426 8346 19822 4.750060 48 2121 1359 45.481189 0.204257 0.097372 4685 
1166373426 8359 19918 4.765642 48 2113 1364 45.762651 0.203404 0.098081 4723 
1166473426 8389 20042 4.778162 48 2120 1369 46.053880 0.204922 0.098161 4771 
1166573426 8415 20171 4.794058 48 2127 1365 46.360071 0.205106 0.098914 4837 
1166673426 8447 20313 4.809518 48 2121 1378 46.672428 0.204969 0.100479 4883 
1166773426 8476 20461 4.827985 48 2118 1392 47.051439 0.204186 0.101096 4945 
1166873426 8504 20566 4.836783 48 2122 1399 47.234948 0.204142 0.101789 4978 
1166973426 8516 20633 4.845702 48 2117 1398 47.395726 0.204412 0.102364 5001 
1167073426 8538 20763 4.863668 48 2111 1408 47.815413 0.204357 0.102716 5048 
1167173426 8558 20871 4.877541 48 2109 1417 48.108437 0.205369 0.102818 5099 
1167273426 8582 20982 4.889769 48 2104 1427 48.344209 0.205116 0.103820 5134 
1167373426 8612 21105 4.901301 48 2115 1423 48.638179 0.205173 0.104081 5193 
1167473426 8635 21213 4.913260 48 2115 1425 48.926230 0.206386 0.104833 5242 
1167573426 8648 21284 4.922294 49 2117 1425 49.144080 0.205706 0.104698 5269 
1167673426 8671 21385 4.932534 49 2121 1426 49.396609 0.205839 0.106052 5320 
1167773426 8697 21503 4.944924 49 2130 1426 49.769576 0.205642 0.105978 5367 
1167873426 8735 21623 4.950887 49 2145 1431 49.967945 0.205363 0.106240 5410 
1167973426 8765 21750 4.962921 49 2149 1437 50.251455 0.206002 0.106239 5459 
1168073426 8787 21837 4.970297 49 2156 1430 50.399909 0.206653 0.106020 5491 
1168173426 8813 21931 4.976966 49 2169 1429 50.580279 0.206893 0.106434 5534 
1168273426 8844 22043 4.984848 49 2184 1426 50.802352 0.207447 0.106409 5583 
1168373426 8874 22175 4.997746 49 2192 1426 51.153257 0.206886 0.106697 5637 
1168473426 8905 22305 5.009545 49 2197 1425 51.435598 0.206314 0.107332 5688 
1168573426 8934 22435 5.022386 49 2198 1438 51.724200 0.205663 0.107503 5731 
1168673426 8958 22532 5.030587 50 2200 1444 51.916499 0.205180 0.107388 5760 
1168773426 8980 22623 5.038530 52 2207 1447 52.143430 0.203401 0.107832 5797 
