Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165173426 8001 18422 4.604924 46 2056 1324 42.250219 0.206423 0.091231 4166 
1165273426 8038 18564 4.619059 46 2068 1324 42.591441 0.207163 0.091234 4222 
1165373426 8076 18711 4.633730 46 2077 1328 42.930659 0.205068 0.091631 4262 
1165473426 8111 18879 4.655160 46 2079 1338 43.432622 0.206119 0.092432 4329 
1165573426 8137 18988 4.667076 46 2082 1334 43.687846 0.206914 0.093028 4371 
1165673426 8160 19095 4.680147 46 2083 1336 43.974755 0.205929 0.093750 4412 
1165773426 8181 19173 4.687202 46 2094 1330 44.109033 0.206435 0.093306 4427 
1165873426 8215 19299 4.698478 47 2109 1332 44.419720 0.205270 0.093430 4465 
1165973426 8257 19435 4.707521 48 2128 1336 44.660530 0.204293 0.093603 4500 
1166073426 8298 19602 4.724512 48 2136 1348 45.044589 0.205281 0.094048 4549 
1166173426 8328 19726 4.737272 48 2149 1348 45.384966 0.203218 0.093821 4594 
1166273426 8346 19822 4.750060 48 2145 1356 45.651330 0.202434 0.094276 4622 
1166373426 8359 19918 4.765642 48 2144 1358 45.982773 0.202434 0.094066 4658 
1166473426 8389 20042 4.778162 48 2159 1351 46.304685 0.200863 0.094234 4694 
1166573426 8415 20171 4.794058 49 2160 1354 46.683304 0.201087 0.094609 4742 
1166673426 8447 20313 4.809518 49 2169 1353 47.062626 0.199213 0.095006 4781 
1166773426 8476 20461 4.827985 49 2177 1357 47.474280 0.199255 0.095015 4832 
1166873426 8504 20566 4.836783 49 2190 1354 47.704610 0.199631 0.094966 4861 
1166973426 8516 20633 4.845702 49 2192 1360 47.935651 0.199844 0.095394 4894 
1167073426 8538 20763 4.863668 49 2188 1367 48.329117 0.198744 0.095738 4938 
1167173426 8558 20871 4.877541 49 2188 1370 48.626548 0.198953 0.095843 4978 
1167273426 8582 20982 4.889769 49 2193 1369 48.901422 0.199447 0.095746 5015 
1167373426 8612 21105 4.901301 49 2195 1375 49.190664 0.198498 0.096399 5055 
1167473426 8635 21213 4.913260 50 2195 1385 49.505501 0.198561 0.096677 5091 
1167573426 8648 21284 4.922294 50 2198 1383 49.703978 0.199109 0.096510 5117 
1167673426 8671 21385 4.932534 50 2206 1381 49.974628 0.199863 0.096298 5145 
1167773426 8697 21503 4.944924 50 2213 1391 50.366103 0.199872 0.096547 5193 
1167873426 8735 21623 4.950887 50 2233 1389 50.553864 0.200952 0.096303 5225 
1167973426 8765 21750 4.962921 51 2244 1400 50.909527 0.200577 0.096211 5267 
1168073426 8787 21837 4.970297 51 2245 1405 51.110504 0.200936 0.096715 5299 
1168173426 8813 21931 4.976966 51 2250 1409 51.282197 0.200565 0.097040 5332 
1168273426 8844 22043 4.984848 51 2264 1411 51.508367 0.199367 0.097087 5360 
1168373426 8874 22175 4.997746 51 2272 1419 51.883931 0.198169 0.097123 5405 
1168473426 8905 22305 5.009545 51 2273 1431 52.192925 0.195694 0.096739 5445 
1168573426 8934 22435 5.022386 52 2282 1435 52.567719 0.195157 0.096874 5487 
1168673426 8958 22532 5.030587 52 2289 1437 52.805314 0.195227 0.097350 5525 
1168773426 8980 22623 5.038530 52 2300 1439 53.068374 0.194603 0.097668 5554 
1168873426 9004 22704 5.043092 53 2310 1436 53.226566 0.194313 0.098205 5588 
1168973426 9035 22847 5.057443 53 2315 1435 53.616602 0.195083 0.098995 5648 
1169073426 9073 22983 5.066240 53 2332 1433 53.891767 0.194774 0.099427 5701 
1169173426 9104 23131 5.081503 53 2333 1447 54.342707 0.194222 0.099750 5748 
1169273426 9133 23254 5.092303 53 2341 1448 54.652798 0.194258 0.099836 5785 
1169373426 9152 23362 5.105332 53 2336 1455 54.967002 0.193629 0.100222 5812 
1169473426 9178 23459 5.112007 53 2341 1465 55.182829 0.193192 0.100562 5848 
1169573426 9209 23582 5.121512 53 2353 1462 55.452709 0.192755 0.100601 5883 
1169673426 9239 23733 5.137569 53 2357 1472 55.893928 0.193493 0.100599 5928 
1169773426 9280 23891 5.148922 53 2371 1473 56.242888 0.192761 0.100759 5993 
1169873426 9310 24009 5.157680 53 2373 1481 56.534049 0.192402 0.100851 6026 
1169973426 9330 24116 5.169561 53 2370 1483 56.817792 0.192549 0.101262 6064 
1170073426 9351 24229 5.182120 53 2372 1488 57.140627 0.192390 0.101346 6101 
1170173426 9380 24375 5.197228 53 2383 1479 57.601919 0.192292 0.100909 6144 
1170273426 9420 24550 5.212314 53 2389 1486 58.052654 0.192086 0.101465 6203 
