Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165173426 8001 18422 4.604924 46 2057 1318 42.214223 0.207473 0.091139 4161 
1165273426 8038 18564 4.619059 46 2068 1314 42.507340 0.207898 0.091090 4201 
1165373426 8076 18711 4.633730 46 2068 1334 42.834819 0.206600 0.091977 4262 
1165473426 8111 18879 4.655160 47 2077 1339 43.333744 0.206646 0.092799 4347 
1165573426 8137 18988 4.667076 47 2085 1346 43.638933 0.204812 0.093431 4378 
1165673426 8160 19095 4.680147 47 2086 1345 43.900490 0.203703 0.094002 4418 
1165773426 8181 19173 4.687202 48 2095 1342 44.065029 0.203768 0.094142 4446 
1165873426 8215 19299 4.698478 48 2108 1343 44.358856 0.203532 0.094376 4484 
1165973426 8257 19435 4.707521 48 2130 1347 44.661499 0.204952 0.094576 4541 
1166073426 8298 19602 4.724512 48 2139 1346 45.042420 0.204719 0.094343 4591 
1166173426 8328 19726 4.737272 48 2154 1342 45.378242 0.203819 0.094603 4636 
1166273426 8346 19822 4.750060 48 2157 1342 45.611311 0.204357 0.094386 4665 
1166373426 8359 19918 4.765642 48 2141 1358 45.897117 0.203611 0.095808 4712 
1166473426 8389 20042 4.778162 48 2151 1352 46.195256 0.203245 0.096004 4765 
1166573426 8415 20171 4.794058 48 2141 1364 46.508853 0.201547 0.097107 4815 
1166673426 8447 20313 4.809518 49 2148 1372 46.899964 0.200411 0.097868 4872 
1166773426 8476 20461 4.827985 51 2150 1370 47.313591 0.199260 0.098489 4919 
1166873426 8504 20566 4.836783 51 2152 1381 47.523518 0.199490 0.098769 4949 
1166973426 8516 20633 4.845702 51 2153 1379 47.723579 0.197954 0.098981 4972 
1167073426 8538 20763 4.863668 51 2150 1380 48.065823 0.198335 0.099248 5026 
1167173426 8558 20871 4.877541 51 2152 1382 48.356625 0.198384 0.099465 5074 
