Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165173426 8001 18422 4.604924 46 2061 1318 42.224222 0.207042 0.091245 4166 
1165273426 8038 18564 4.619059 46 2065 1329 42.575765 0.207113 0.091799 4207 
1165373426 8076 18711 4.633730 46 2083 1326 42.955919 0.206592 0.092176 4261 
1165473426 8111 18879 4.655160 46 2089 1322 43.418814 0.206907 0.093643 4335 
1165573426 8137 18988 4.667076 46 2097 1319 43.684159 0.206674 0.094478 4382 
1165673426 8160 19095 4.680147 46 2094 1328 43.949510 0.205592 0.095644 4430 
1165773426 8181 19173 4.687202 47 2099 1330 44.162083 0.204181 0.095930 4463 
1165873426 8215 19299 4.698478 47 2109 1329 44.454291 0.205230 0.096367 4507 
1165973426 8257 19435 4.707521 48 2125 1331 44.728836 0.203404 0.096505 4548 
1166073426 8298 19602 4.724512 48 2137 1331 45.133526 0.202602 0.096875 4596 
1166173426 8328 19726 4.737272 48 2147 1334 45.483429 0.200859 0.096917 4641 
1166273426 8346 19822 4.750060 48 2149 1333 45.808771 0.199926 0.096932 4672 
1166373426 8359 19918 4.765642 48 2144 1344 46.123460 0.198810 0.096991 4700 
1166473426 8389 20042 4.778162 48 2145 1352 46.447252 0.198399 0.097820 4749 
1166573426 8415 20171 4.794058 48 2143 1360 46.837314 0.198436 0.098186 4796 
1166673426 8447 20313 4.809518 49 2159 1352 47.250385 0.196995 0.097935 4841 
1166773426 8476 20461 4.827985 49 2153 1362 47.642048 0.197491 0.099513 4913 
1166873426 8504 20566 4.836783 49 2160 1364 47.855362 0.197343 0.099309 4945 
1166973426 8516 20633 4.845702 50 2165 1358 48.081024 0.197208 0.099430 4973 
1167073426 8538 20763 4.863668 50 2155 1373 48.427735 0.196769 0.100666 5026 
1167173426 8558 20871 4.877541 51 2159 1372 48.734050 0.195618 0.100798 5062 
1167273426 8582 20982 4.889769 51 2165 1377 49.064787 0.194940 0.101331 5108 
1167373426 8612 21105 4.901301 52 2176 1378 49.385509 0.193346 0.101585 5161 
1167473426 8635 21213 4.913260 52 2187 1369 49.683150 0.194208 0.102055 5209 
1167573426 8648 21284 4.922294 52 2192 1360 49.903330 0.193922 0.101835 5233 
1167673426 8671 21385 4.932534 52 2206 1351 50.207127 0.192542 0.101879 5271 
1167773426 8697 21503 4.944924 53 2215 1356 50.527308 0.191766 0.101958 5315 
1167873426 8735 21623 4.950887 53 2234 1356 50.740698 0.190284 0.101743 5348 
1167973426 8765 21750 4.962921 54 2244 1357 51.057387 0.190571 0.101853 5381 
1168073426 8787 21837 4.970297 54 2247 1363 51.246614 0.190613 0.102132 5411 
1168173426 8813 21931 4.976966 54 2259 1361 51.444684 0.191077 0.102346 5447 
1168273426 8844 22043 4.984848 54 2269 1364 51.682497 0.190998 0.102490 5490 
1168373426 8874 22175 4.997746 54 2270 1378 52.052288 0.191610 0.102545 5527 
1168473426 8905 22305 5.009545 54 2273 1386 52.388097 0.191855 0.102899 5571 
1168573426 8934 22435 5.022386 54 2283 1386 52.741661 0.191065 0.103445 5617 
1168673426 8958 22532 5.030587 54 2290 1396 52.956910 0.191283 0.103646 5642 
1168773426 8980 22623 5.038530 54 2295 1403 53.145880 0.191057 0.103496 5673 
1168873426 9004 22704 5.043092 54 2302 1405 53.308085 0.190361 0.103801 5714 
1168973426 9035 22847 5.057443 54 2299 1416 53.680576 0.189939 0.104192 5764 
1169073426 9073 22983 5.066240 54 2308 1425 53.913369 0.190337 0.104491 5816 
1169173426 9104 23131 5.081503 55 2313 1431 54.323155 0.189314 0.104489 5856 
1169273426 9133 23254 5.092303 55 2328 1428 54.672506 0.189112 0.104250 5900 
1169373426 9152 23362 5.105332 55 2338 1421 55.031906 0.188396 0.104235 5933 
1169473426 9178 23459 5.112007 56 2350 1422 55.254086 0.187824 0.104303 5966 
1169573426 9209 23582 5.121512 56 2357 1423 55.513954 0.187807 0.104145 6003 
1169673426 9239 23733 5.137569 56 2364 1428 55.943284 0.187929 0.104589 6073 
1169773426 9280 23891 5.148922 56 2378 1441 56.347845 0.187963 0.104458 6125 
1169873426 9310 24009 5.157680 56 2394 1433 56.666380 0.187417 0.104022 6168 
1169973426 9330 24116 5.169561 57 2404 1427 56.953483 0.185999 0.103779 6213 
1170073426 9351 24229 5.182120 57 2404 1432 57.277083 0.185911 0.104523 6261 
1170173426 9380 24375 5.197228 57 2411 1434 57.726439 0.184673 0.105232 6317 
