Timestamp NoNodes NoLinks AverageDegree MaxDeg Singletons Doubletons MeanSquaredDeg Assortativity AverageClustering TriCount 
1165073426 0 0 0.000000 0 0 0 0.000000 0.000000 0.000000 0 
1165173426 8001 18422 4.604924 47 2062 1319 42.270216 0.206533 0.090695 4159 
1165273426 8038 18564 4.619059 47 2069 1327 42.597412 0.207158 0.090917 4201 
1165373426 8076 18711 4.633730 49 2080 1323 42.985636 0.205042 0.092263 4252 
1165473426 8111 18879 4.655160 49 2083 1325 43.459993 0.202408 0.093358 4311 
1165573426 8137 18988 4.667076 49 2095 1327 43.738479 0.201558 0.094029 4354 
1165673426 8160 19095 4.680147 50 2104 1325 44.057598 0.200286 0.094085 4403 
1165773426 8181 19173 4.687202 50 2110 1329 44.237624 0.199472 0.094618 4427 
1165873426 8215 19299 4.698478 51 2121 1337 44.589653 0.200029 0.094385 4479 
1165973426 8257 19435 4.707521 51 2146 1334 44.880707 0.200420 0.094111 4523 
1166073426 8298 19602 4.724512 51 2154 1338 45.281273 0.200683 0.094438 4575 
1166173426 8328 19726 4.737272 51 2157 1347 45.590058 0.201133 0.094414 4613 
1166273426 8346 19822 4.750060 51 2153 1350 45.845675 0.200843 0.095221 4650 
1166373426 8359 19918 4.765642 51 2151 1348 46.143079 0.200377 0.095129 4685 
1166473426 8389 20042 4.778162 51 2162 1349 46.414352 0.200561 0.095053 4731 
1166573426 8415 20171 4.794058 51 2167 1355 46.762210 0.199613 0.095524 4786 
1166673426 8447 20313 4.809518 51 2176 1359 47.103824 0.198263 0.096006 4834 
1166773426 8476 20461 4.827985 52 2184 1358 47.563709 0.197942 0.095923 4873 
1166873426 8504 20566 4.836783 52 2189 1374 47.783396 0.199121 0.096142 4898 
1166973426 8516 20633 4.845702 52 2190 1380 48.008220 0.198984 0.096127 4924 
1167073426 8538 20763 4.863668 53 2197 1358 48.369876 0.198194 0.096473 4977 
1167173426 8558 20871 4.877541 53 2197 1364 48.661136 0.197789 0.096916 5017 
1167273426 8582 20982 4.889769 53 2206 1365 48.991377 0.196615 0.097062 5058 
1167373426 8612 21105 4.901301 53 2219 1362 49.298189 0.196609 0.097275 5108 
1167473426 8635 21213 4.913260 53 2227 1355 49.562015 0.195988 0.097117 5141 
1167573426 8648 21284 4.922294 53 2225 1363 49.752775 0.196168 0.097221 5167 
1167673426 8671 21385 4.932534 53 2227 1364 50.005074 0.196256 0.097050 5194 
1167773426 8697 21503 4.944924 53 2237 1367 50.326549 0.195152 0.096829 5229 
1167873426 8735 21623 4.950887 53 2253 1375 50.571036 0.195897 0.097156 5266 
1167973426 8765 21750 4.962921 53 2268 1372 50.925727 0.195989 0.097395 5313 
